id,source_id,publisher_id,period_id,data,schema,score,summary,run_id,timestamp,report
735556c0a5fb49ab935c27165f770b77,bf308391-39e1-4d02-9885-fd4e77678725,department-for-environment-food-and-rural-affairs,2011-08-01,http://data.defra.gov.uk/ops/procurement/1108/ea-over-25k-1108.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
d1e8b1dd9dc546edb7165939df48986e,7b7443a1-0fe7-44c8-83cc-547e99dd2ef2,ministry-of-defence,2014-10-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/383115/20141126_Transparency_Oct_2014_Final.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
4c324aa6e7c7429cb6362087c77d52de,ec0697c9-66ae-4bec-a3b4-9db262e9e03e,foreign-and-commonwealth-office,2012-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/78699/Pub_Spend_over__25k_December_2012_-_CSV.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
72f31bf1df21454f8d48f027facaff49,d2704375-5237-4b8a-9f81-8fa77cb827f3,department-for-environment-food-and-rural-affairs,2010-04-01,http://data.defra.gov.uk/ops/procurement/ea-over-25k-1004.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
86dd25c9afd24b22880b0d6a6becb5e8,b2dd7a31-bcd2-4218-9913-91a437ee0cf6,foreign-and-commonwealth-office,2014-01-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/283630/Publishable_Jan_2014_Spend.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
f76457335a6b40aea598dc2460d73425,41136964-30b0-4aa4-9a50-8e622e386654,department-for-business-innovation-and-skills,2012-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/15047/spending-data-mar-2012.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
51a14f606b564579aec4317055e51cf0,9c6e9283-d0ca-4082-bf73-794571fe7e53,ministry-of-defence,2016-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/532533/20160621-Transparency_May_16_Final_File.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
62fe9bf5b8e047d79faaa3ea40d5fb52,863cb03d-11fd-4be1-9d66-738621cb70ba,department-of-health,2012-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/320939/March_2012_Spend_over__25k.csv,,3,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
1ca1f491d12d4dd5a9f101866b7985fc,b3e41377-21af-4cc7-a686-534e6c07cbb8,home-office,2011-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98195/august-2011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
a5e7117f91654880acee65c7bcf0554b,1acd1630-927e-4af5-97fc-e1f33c0c0d1d,department-for-education,2011-09-01,http://media.education.gov.uk/assets/files/csv/qcda%20and%20qcdae%20spend%20-%20september%202011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
57edfc40b5324483b042e5c424f83abc,c9b95c02-4e93-435d-b0b7-e431a06989c3,department-for-work-and-pensions,2011-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186387/dwp-payments-march11.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
4e899e35f31f4b9f959bfde97ec6ca0d,fc78ebf3-be65-4748-99c5-79fbb4ca2347,cabinet-office,2011-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85813/CO-Complete-December-2011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
cec04440d7b74bf1b949301f0041ff1d,1bb60a96-de76-4d75-8a58-166ab66b7c3f,home-office,2014-07-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/361491/HO_FY1415_AP4_Proc_Spend_25K_CSV.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
295382f853f5445985840721060fdd35,0aaa2b18-4def-4366-80df-534ccf43a9e1,northern-ireland-office,2011-01-01,http://webarchive.nationalarchives.gov.uk/+/http://www.nio.gov.uk/transaction_spend_data_northern_ireland_office_jan_2011.xls,,4,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
ce1f48b2936e42b79ddfa1e70d1cc75f,746d2876-8378-4171-bdc2-d6912ff057c2,department-for-education,2012-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/188067/department_20for_20education_20spend_20may_202012.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
134cf44f18f64d3ab1ae142da248efb9,c72b0172-4f81-4955-850e-aabdcdd037ad,department-for-environment-food-and-rural-affairs,2012-07-01,http://data.defra.gov.uk/ops/procurement/1207/AHVLA-Over-25k-1207.csv,,6,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
9b886e65cfc5481c9daf371b477873e1,45eeee6a-8317-488e-bd8a-e9b74a056178,ministry-of-defence,2012-10-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/43360/20121221_gpc_october_2012.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
dba5d28e882f4139b93f9adc655c428a,47f348f8-bd97-432e-9386-73e75d3e4a72,department-of-health,2010-05-01,http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/DH-May-2010-amnd4.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
6bc2a67135954812beaae2915e3b2549,2a1dbd77-b8a6-42a0-9c2a-3496629adeb0,ministry-of-justice,2012-11-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/287044/moj-aramis-nov-12.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
41e974ac05234a879d18129f7960199b,b0ec43d3-fcbf-40cd-bfaf-db6b8524fb35,ministry-of-defence,2013-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/286286/GPC_transparencydata_Dec2013_travel_stationery_cotnracts.csv,,4,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
eafc9e6025894d758a5f410b1b06bbe6,f1d422ac-c787-454a-9fd2-7b6222b173a8,department-for-culture-media-and-sport,2010-12-01,http://www.soane.org/u/transparency/Sir-John-Soanes-Museum-Spend-Transparency-2010-12.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
7058ada3af5a4687926b60bf761c54cd,da2de23e-f187-4907-bb86-ae764266d9c6,department-for-environment-food-and-rural-affairs,2010-09-01,http://data.defra.gov.uk/ops/procurement/ccwater-over-25k-1009.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
6805a1423a794c3d8eb172c856f72c5f,427314cc-417e-461c-af67-52ccaeb3448d,department-for-environment-food-and-rural-affairs,2011-09-01,http://data.defra.gov.uk/ops/procurement/cefas-over-25k-1109.csv,,5,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
96c9b8502477406181e8b68ffc680f5e,170ac718-cc53-4f41-a852-df8dccd5abe1,department-of-health,2015-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/464281/25k_August_2015.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
813d62e298fe44229043ffe31daf419c,48c5101c-2960-44db-a238-5eec5923ba1c,department-for-work-and-pensions,2014-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/321169/dwp-payments-may2014.csv,,3,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
7b2a8593e8e4481cbca64e972383a8a7,07f7dbd2-fb48-4a0e-8ea0-45178e904304,ministry-of-defence,2012-09-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/43356/Sep2012Transparency.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
1e212976df0047a08bb74eab483acffc,0988f8b5-04ec-461d-b563-d47d153f03c5,department-of-health,2011-03-01,http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/March-2011-amd.csv,,7,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
79610fd9bb12480aaba061f8690b87f6,9c4ed165-da21-4346-b6f0-d8ffd87b4d74,department-for-work-and-pensions,2011-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186378/dwp-payments-december2011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
5b810d8679dc4ec9865ef1191c4648a9,08701812-a4f3-42b4-8cc0-3b63129d6120,department-for-environment-food-and-rural-affairs,2010-06-01,http://data.defra.gov.uk/ops/procurement/ccwater-over-25k-1006.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
774565969ad6478b9451df9ccb8d1920,562be6dc-0b22-464b-b53e-10d9b345c818,home-office,2011-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98187/december-2011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
57d4f88db6c24c2ab602cb9897b545f7,6cdffc77-0223-4b94-82c6-bd8e542dede9,department-for-business-innovation-and-skills,2012-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/15045/spending-data-may-2012.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
b61814c9a58e48d8aa167634a7a8ce8c,689c0918-1b3d-47cc-8367-23b2873943be,department-for-environment-food-and-rural-affairs,2011-06-01,http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+JUNE+2011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
de9e1203b28e46e4bff079bc31d83e9b,078f486f-d95c-403e-ba9a-fa4eaa3a9898,department-for-environment-food-and-rural-affairs,2011-08-01,http://data.defra.gov.uk/ops/procurement/1108/mmo-over-25k-1108.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
728a6037c70647d99c7ee3a46f53ba60,c01002f0-6df9-4b79-8fbd-5861800ec857,department-of-health,2011-09-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/321519/september-2011-amnd3.csv,,5,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
758ae488c1be4c12955dd543bc744f8e,bd64f9af-e36f-4e85-923b-737294ca604d,department-for-environment-food-and-rural-affairs,2010-11-01,http://data.defra.gov.uk/ops/procurement/ea-over-25k-1011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
0eec0eabaf0e4d949f4cbd26d2196ab7,8890acb4-759b-4e69-8191-1f251ea5e446,department-of-health,2010-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/320766/dh-august-2010-amnd3.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
86e66600ac88467faf66cddffeddc0f6,d387aafb-c941-4522-a24b-1d5730f1256d,department-of-health,2013-06-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/226080/_25k_to_publish.csv,,5,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
01063ac4cd754c51831ce380037b2bce,4487ac4d-3fb2-4b7b-9a30-dad2ca57cfd6,department-for-work-and-pensions,2010-09-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186393/dwp-payments-september10.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
0f82819991a047f2ab9d4a18f72bfeb7,444a3fd1-85b9-4a61-899d-211748a9137d,department-for-work-and-pensions,2014-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/304802/dwp-payments-mar2014.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
0ea6496ce2c2406e8bc494313ee4b436,a0fc98a9-30b1-41a4-a7c4-db70c2d1343e,department-for-environment-food-and-rural-affairs,2012-06-01,http://data.defra.gov.uk/ops/procurement/1206/RPA-Over-25k-1206.csv,,6,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
cef90c894be64386a3d03ee009d26503,9236ce0f-44c3-45a7-932c-4569b496e22c,cabinet-office,2012-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85826/CO-Transparency-data-August-2012.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
a9479d31a34f4080b46718cd393ee4f4,a8e2eef7-b999-4c68-b9c7-fb980b500e80,home-office,2010-10-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98215/25K-spend-october-2010.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
9d268037030d42ebb6299da0f2ff7f72,67c390a9-ee88-4930-90b9-3fb8df20fa07,department-of-health,2015-01-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/407536/CSV__25K_Returns_January_Data_.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
218c37d84e584599bff2cdc8f69594b7,9bdfe78c-c6d4-4ca6-8e94-a15482c79ff4,department-of-health,2013-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/209753/_25k_May_2013_FINAL_VERSION_V5.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
a7cab79e3a1f415baa54d0e708238a63,c7507d06-2b15-461d-94c8-3f39a94df1cc,department-for-education,2010-06-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/188090/dfe_20spend_20_20june_202010.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
9d09d7fe0ea142f7900614f537b12f20,e4b3341e-8fcd-4828-bd5d-1637dede1422,department-for-environment-food-and-rural-affairs,2012-04-01,http://data.defra.gov.uk/ops/procurement/1204/MMO-Over-25k-1204.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
49f32df250a24ce7bc6b8e8ea1af712d,ed28fdd2-d133-4a43-a394-e26be8a205c9,department-for-work-and-pensions,2012-09-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186368/dwp-payments-september2012.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
4d8914692d1d4d5d80c1845fd860a8d7,3cbc752b-c087-421b-bd0b-cb62a5e63e12,department-for-environment-food-and-rural-affairs,2014-11-01,http://data.defra.gov.uk/ops/procurement/Jan-Dec+2014/over_%C2%A325K_november_2014.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
ac1565a61fa449f9a7fa8d3ca15732b5,c2a9f578-8113-483d-9a79-31a1457ccb7a,hm-treasury,2010-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/184380/transparency_august.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
61a23918299d48e8a1a1f865eebfad01,f2fcfa34-6cdc-431f-804a-52b6d2a82fbc,department-for-education,2011-05-01,http://media.education.gov.uk/assets/files/xls/p/pfs%20spend%20-%20may%202011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
5f3dad9f852f4401a9ede56cfff1c0fe,2b39cf80-dd3e-4787-bc72-4f23885c227f,cabinet-office,2011-01-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85802/spend-transactions-with-descriptions-co-jan-2011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
6cb270240f0c463bbb6a1f3381b1ac4a,4137ae4c-6d40-40bd-9212-c2ddc6386387,ministry-of-defence,2011-10-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28871/20111222GPCSPEND_1OCT_TO_31OCT_2011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
2b3b7228d8044411b67fd3667cafc528,f8770f7e-e824-4502-bc49-78f09c0bd552,department-for-environment-food-and-rural-affairs,2010-06-01,http://data.defra.gov.uk/ops/procurement/nfc-over-25k-1006.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
646bfb547ee84f7dba7beca65fa99126,9fa0d87c-df96-4245-9ce4-c014fcbc2fad,cabinet-office,2014-01-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/307659/January_2014_25k_transparency_data.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
32a221f747374e9c8bb2038713ccf041,5e6db7b3-2b9d-4bbf-8f50-a190af8fc735,department-for-environment-food-and-rural-affairs,2012-09-01,http://data.defra.gov.uk/ops/procurement/1209/RPA-Over-25k-1209.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
e35e3ae4fe9443208205fd412828640f,da65f755-19eb-4ac4-8879-d9f9da580f8b,department-for-education,2015-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/469754/DfE_Spend_March_2015_with_EFA.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
6c194d946950477ab5ca344ce1485dfe,949b4357-30a0-4869-ae9f-2cbe71187e4d,ministry-of-justice,2012-07-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/172792/moj-aramis-jul-2012.csv.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
951b94350f184323887dee12a3349c11,370cd4e9-d0bb-4706-9cd0-1532a0ff3877,department-of-health,2015-11-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/488988/_25K_November_data.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
66633acd05d1422ab6c352031e13bddf,3149f070-3a17-4232-ba46-202863d69218,cabinet-office,2015-04-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/495408/April_2015__25k_transparency_spend_data_.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
6f16d310c49f463caf39d9f8cbf74c5b,a4e87de1-4ac9-4202-b1ea-98aca8014037,cabinet-office,2010-07-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85796/Spend-Transactions-with-descriptions-CO-07-Jul-2010.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
d3a8e510d5d849e7947aeb9d39c445db,0bb4361d-4f60-47fa-9910-e30618f91afe,cabinet-office,2014-12-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/486403/December_2014__25k_Transparency_Data__CSV_.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
638c319cdaa341cf891145eea160d441,be1dae5d-7777-489a-9281-0b7b6422fbce,department-for-environment-food-and-rural-affairs,2014-04-01,http://data.defra.gov.uk/ops/procurement/Jan-Dec+2014/Over_%C2%A325K_april_2014.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
5d00d1ce686841e5a87633444786c58c,90dcc36c-d5a7-4b28-bfe6-3b4577bdf86e,department-for-education,2011-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/188099/dfe_20spend_20march_202011.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
c01178030ce44e9696b26533867badbb,a6cdec00-cb6b-4ace-b3b4-82900cba9dd4,home-office,2015-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/487135/HO_FY1516_AP2_Proc_Spend_25K_CSV.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
b527b1bbce4048cd977139a9ad1b0500,3c05ee34-ac03-4f7a-9b1c-3f4a1fdab82f,department-for-business-innovation-and-skills,2013-08-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/268575/bis-spending-data-august-2013.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
65de3195ad174e03b3a409ad727aa48c,a49076ab-9c7a-44c9-b18a-3edbb3ba292f,foreign-and-commonwealth-office,2014-07-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/349020/Publishable_July_2014_Spend.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
8d403849623543529ca6cd5317a7305f,2496a9ff-2ca6-43d2-ba14-527c416f545b,department-for-environment-food-and-rural-affairs,2012-03-01,http://data.defra.gov.uk/ops/procurement/1203/gla-over-25k-1203.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
356d55b9db2948c694d5bf853686869e,807743e5-d160-41a0-8ded-216385724dc1,department-for-environment-food-and-rural-affairs,2010-11-01,http://data.defra.gov.uk/ops/procurement/cefas-over-25k-1011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
7268e04522ac4b0d94b2739fdb7c70a6,81e9dd80-e28c-4917-bcd5-1abb9a743d53,hm-treasury,2010-05-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/184400/transparency_may1_12.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
25f3fbcfc25f46c58e9d63e268988d64,7d2cb7fd-383f-4d93-8840-40edfb4ae99c,department-for-education,2011-07-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193921/DfE_spend_04jul_2011.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
dfeee528d5264a49b188713dc6e52a22,90e2d91a-46d4-4985-8667-8054d376bf35,ministry-of-justice,2011-09-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219982/moj-aramis-data-sept-11.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
ebf1b1352a004be1b5b1c92a104076fa,615a5964-321e-47a7-ad6b-d8027bae0241,department-for-environment-food-and-rural-affairs,2010-05-01,http://data.defra.gov.uk/ops/procurement/ea-over-25k-1005.csv,,8,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
086b70a28b92484b93b720316ad543d6,9a08167e-afab-4156-8f7e-ca0e6ec056e4,department-for-environment-food-and-rural-affairs,2010-10-01,http://data.defra.gov.uk/ops/procurement/gla-over-25k-1010.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
306cf668bf894f3e886e428caf1b231f,f035663f-2fe0-44bb-9d92-560a0a8811e7,department-for-work-and-pensions,2010-04-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/186398/dwp-payments-april10.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
89a2ccea34974ad2b7df6b23da4877bf,73b97ac5-4e93-45f7-ba30-33bf1452e799,department-for-environment-food-and-rural-affairs,2010-04-01,http://data.defra.gov.uk/ops/procurement/vmd-over-25k-1004.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
1087746a4e1e441e8b83fb8d68394d7b,bca5382f-89f9-4bb4-b0ff-1cbfd9cc3bb3,department-for-environment-food-and-rural-affairs,2012-08-01,http://data.defra.gov.uk/ops/procurement/1208/MMO-Over-25k-1208.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
d52959158e2a43acb6eecebc5dac56ac,7e6b058a-3029-4807-a48d-1d95689fc81d,department-for-education,2011-01-01,http://media.education.gov.uk/assets/files/csv/sft%20spend%20-%20january%202011.csv,,9,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
f49fa2d54ff042a2be8497873540818c,19d6cce5-4110-4351-8171-28587fda746e,cabinet-office,2014-03-01,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/324568/March_2014__25k_Transparency_Data.csv,,0,,0b7ae9d334dd4a039f8059119c2ae526,2016-07-08 07:25:28.828957+00:00,http://goodtables.okfnlabs.org
