FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
38729,6724,6,6724,0.1543618,0.0002411903
38730,215168,6,215168,4.939578,0.00771809
38731,6724,6,6724,0.1543618,0.0002411903
38732,100860,4,100860,2.315427,0.003617855
38733,13448,4,13448,0.3087236,0.0004823806
38734,141204,4,141204,3.241598,0.005064997
38735,181548,4,181548,4.167768,0.006512138
38736,13448,4,13448,0.3087236,0.0004823806
38737,275684,3,275684,6.328834,0.009888804
38738,26896,6,26896,0.6174472,0.0009647612
38739,73964,6,73964,1.69798,0.002653094
38740,6724,6,6724,0.1543618,0.0002411903
38741,6724,5,6724,0.1543618,0.0002411903
38742,13448,6,13448,0.3087236,0.0004823806
38743,6724,7,6724,0.1543618,0.0002411903
38744,53792,14,53792,1.234894,0.001929522
38745,665676,3,665676,15.28182,0.02387784
38746,47068,10,47068,1.080533,0.001688333
38747,13448,3,13448,0.3087236,0.0004823806
38748,13448,5,13448,0.3087236,0.0004823806
38749,20172,6,20172,0.4630854,0.0007235709
38750,127756,3,127756,2.932874,0.004582616
38751,13448,6,13448,0.3087236,0.0004823806
38752,53792,11,53792,1.234894,0.001929522
38753,13448,6,13448,0.3087236,0.0004823806
38754,100860,6,100860,2.315427,0.003617855
38755,134480,8,134480,3.087236,0.004823806
38756,40344,5,40344,0.9261708,0.001447142
38757,6724,14,6724,0.1543618,0.0002411903
38758,457232,5,457232,10.4966,0.01640094
38759,403440,4,403440,9.261708,0.01447142
38760,161376,4,161376,3.704683,0.005788567
38761,248788,2,248788,5.711387,0.008924042
38762,26896,11,26896,0.6174472,0.0009647612
38763,67240,14,67240,1.543618,0.002411903
38764,94136,6,94136,2.161065,0.003376664
38765,100860,4,100860,2.315427,0.003617855
38766,3442690,5,3442690,79.0332,0.123489
38767,383268,5,383268,8.798622,0.01374785
38768,20172,3,20172,0.4630854,0.0007235709
38769,4094916,7,4094916,94.00633,0.1468849
38770,6724,3,6724,0.1543618,0.0002411903
38771,73964,11,73964,1.69798,0.002653094
38772,13448,14,13448,0.3087236,0.0004823806
38773,275684,3,275684,6.328834,0.009888804
38774,6724,11,6724,0.1543618,0.0002411903
38775,537920,6,537920,12.34894,0.01929522
38776,6724,6,6724,0.1543618,0.0002411903
38777,6724,14,6724,0.1543618,0.0002411903
38778,309304,5,309304,7.100643,0.01109475
38779,100860,14,100860,2.315427,0.003617855
38780,13448,11,13448,0.3087236,0.0004823806
38781,6724,5,6724,0.1543618,0.0002411903
38782,6724,6,6724,0.1543618,0.0002411903
38783,13448,5,13448,0.3087236,0.0004823806
38784,107584,10,107584,2.469789,0.003859045
38785,6724,4,6724,0.1543618,0.0002411903
38786,26896,3,26896,0.6174472,0.0009647612
38787,10845810,13,10845810,248.9855,0.3890398
38788,26896,4,26896,0.6174472,0.0009647612
38789,40344,6,40344,0.9261708,0.001447142
38790,121032,4,121032,2.778512,0.004341425
38791,73964,3,73964,1.69798,0.002653094
38792,6724,4,6724,0.1543618,0.0002411903
38793,33620,14,33620,0.771809,0.001205952
38794,6724,6,6724,0.1543618,0.0002411903
38795,100860,2,100860,2.315427,0.003617855
38796,437060,6,437060,10.03352,0.01567738
38797,80688,3,80688,1.852342,0.002894284
38798,147928,4,147928,3.39596,0.005306188
38799,6724,4,6724,0.1543618,0.0002411903
38800,141204,14,141204,3.241598,0.005064997
38801,26896,14,26896,0.6174472,0.0009647612
38802,13448,14,13448,0.3087236,0.0004823806
38803,114308,7,114308,2.624151,0.004100236
38804,53792,7,53792,1.234894,0.001929522
38805,107584,6,107584,2.469789,0.003859045
38806,127756,2,127756,2.932874,0.004582616
38807,329476,6,329476,7.563728,0.01181833
38808,121032,4,121032,2.778512,0.004341425
38809,6724,2,6724,0.1543618,0.0002411903
38810,40344,6,40344,0.9261708,0.001447142
38811,67240,4,67240,1.543618,0.002411903
38812,40344,6,40344,0.9261708,0.001447142
38813,114308,6,114308,2.624151,0.004100236
38814,1264112,8,1264112,29.02002,0.04534378
38815,336200,4,336200,7.71809,0.01205952
38816,26896,10,26896,0.6174472,0.0009647612
38817,20172,3,20172,0.4630854,0.0007235709
38818,40344,6,40344,0.9261708,0.001447142
38819,13448,6,13448,0.3087236,0.0004823806
38820,47068,6,47068,1.080533,0.001688333
38821,33620,4,33620,0.771809,0.001205952
38822,53792,3,53792,1.234894,0.001929522
38823,100860,8,100860,2.315427,0.003617855
38824,6724,5,6724,0.1543618,0.0002411903
38825,188272,6,188272,4.32213,0.006753328
38826,13448,5,13448,0.3087236,0.0004823806
38827,40344,6,40344,0.9261708,0.001447142
38828,73964,4,73964,1.69798,0.002653094
38829,107584,3,107584,2.469789,0.003859045
38830,26896,5,26896,0.6174472,0.0009647612
38831,33620,4,33620,0.771809,0.001205952
38832,6724,5,6724,0.1543618,0.0002411903
38833,289132,3,289132,6.637558,0.01037118
38834,107584,3,107584,2.469789,0.003859045
38835,168100,6,168100,3.859045,0.006029758
38836,564816,5,564816,12.96639,0.02025998
38837,349648,3,349648,8.026814,0.0125419
38838,6724,5,6724,0.1543618,0.0002411903
38839,168100,4,168100,3.859045,0.006029758
38840,6724,5,6724,0.1543618,0.0002411903
38841,40344,5,40344,0.9261708,0.001447142
38842,26896,14,26896,0.6174472,0.0009647612
38843,40344,4,40344,0.9261708,0.001447142
38844,13448,6,13448,0.3087236,0.0004823806
38845,6724,14,6724,0.1543618,0.0002411903
38846,154652,6,154652,3.550321,0.005547376
38847,26896,4,26896,0.6174472,0.0009647612
38848,13448,4,13448,0.3087236,0.0004823806
38849,6724,6,6724,0.1543618,0.0002411903
38850,26896,14,26896,0.6174472,0.0009647612
38851,67240,3,67240,1.543618,0.002411903
38852,33620,4,33620,0.771809,0.001205952
38853,161376,2,161376,3.704683,0.005788567
38854,26896,4,26896,0.6174472,0.0009647612
38855,6724,4,6724,0.1543618,0.0002411903
38856,20172,4,20172,0.4630854,0.0007235709
38857,13448,3,13448,0.3087236,0.0004823806
38858,322752,14,322752,7.409367,0.01157714
38859,73964,3,73964,1.69798,0.002653094
38860,40344,4,40344,0.9261708,0.001447142
38861,13448,14,13448,0.3087236,0.0004823806
38862,6724,4,6724,0.1543618,0.0002411903
38863,201720,6,201720,4.630854,0.00723571
38864,2777012,9,2777012,63.75142,0.0996116
38865,26896,6,26896,0.6174472,0.0009647612
38866,40344,6,40344,0.9261708,0.001447142
38867,26896,3,26896,0.6174472,0.0009647612
38868,228616,14,228616,5.248301,0.00820047
38869,20172,14,20172,0.4630854,0.0007235709
38870,6724,3,6724,0.1543618,0.0002411903
38871,6724,4,6724,0.1543618,0.0002411903
38872,73964,8,73964,1.69798,0.002653094
38873,20172,6,20172,0.4630854,0.0007235709
38874,1304456,6,1304456,29.94619,0.04679092
38875,40344,4,40344,0.9261708,0.001447142
38876,6724,6,6724,0.1543618,0.0002411903
38877,40344,6,40344,0.9261708,0.001447142
38878,6724,10,6724,0.1543618,0.0002411903
38879,504300,7,504300,11.57714,0.01808928
38880,154652,6,154652,3.550321,0.005547376
38881,40344,7,40344,0.9261708,0.001447142
38882,20172,7,20172,0.4630854,0.0007235709
38883,47068,4,47068,1.080533,0.001688333
38884,3435964,6,3435964,78.87888,0.1232482
38885,13448,4,13448,0.3087236,0.0004823806
38886,6724,6,6724,0.1543618,0.0002411903
38887,20172,4,20172,0.4630854,0.0007235709
38888,47068,4,47068,1.080533,0.001688333
38889,26896,6,26896,0.6174472,0.0009647612
38890,147928,4,147928,3.39596,0.005306188
38891,228616,3,228616,5.248301,0.00820047
38892,114308,7,114308,2.624151,0.004100236
38893,53792,7,53792,1.234894,0.001929522
38894,13448,5,13448,0.3087236,0.0004823806
38895,20172,4,20172,0.4630854,0.0007235709
38896,80688,8,80688,1.852342,0.002894284
38897,127756,14,127756,2.932874,0.004582616
38898,6724,2,6724,0.1543618,0.0002411903
38899,94136,8,94136,2.161065,0.003376664
38900,6724,3,6724,0.1543618,0.0002411903
38901,154652,5,154652,3.550321,0.005547376
38902,356372,4,356372,8.181175,0.01278309
38903,8001560,6,8001560,183.6905,0.2870164
38904,20172,6,20172,0.4630854,0.0007235709
38905,53792,10,53792,1.234894,0.001929522
38906,255512,6,255512,5.865748,0.009165231
38907,20172,11,20172,0.4630854,0.0007235709
38908,248788,3,248788,5.711387,0.008924042
38909,80688,14,80688,1.852342,0.002894284
38910,94136,5,94136,2.161065,0.003376664
38911,147928,6,147928,3.39596,0.005306188
38912,6132288,3,6132288,140.778,0.2199656
38913,6724,5,6724,0.1543618,0.0002411903
38914,80688,5,80688,1.852342,0.002894284
38915,33620,14,33620,0.771809,0.001205952
38916,6724,5,6724,0.1543618,0.0002411903
38917,20172,6,20172,0.4630854,0.0007235709
38918,26896,5,26896,0.6174472,0.0009647612
38919,208444,5,208444,4.785216,0.0074769
38920,6724,5,6724,0.1543618,0.0002411903
38921,20172,5,20172,0.4630854,0.0007235709
38922,228616,3,228616,5.248301,0.00820047
38923,53792,6,53792,1.234894,0.001929522
38924,13448,14,13448,0.3087236,0.0004823806
38925,134480,5,134480,3.08724,0.00482381
38926,228616,2,228616,5.2483,0.00820047
38927,6724,4,6724,0.1543618,0.0002411903
38928,53792,3,53792,1.234894,0.001929522
38929,6724,3,6724,0.1543618,0.0002411903
38930,114308,11,114308,2.624151,0.004100236
38931,6724,6,6724,0.1543618,0.0002411903
38932,4800936,9,4800936,110.2143,0.1722098
38933,154652,4,154652,3.550321,0.005547376
38934,26896,3,26896,0.6174472,0.0009647612
38935,6724,6,6724,0.1543618,0.0002411903
38936,6724,14,6724,0.1543618,0.0002411903
38937,73964,2,73964,1.69798,0.002653094
38938,60516,2,60516,1.389256,0.002170712
38939,47068,4,47068,1.080533,0.001688333
38940,20172,14,20172,0.4630854,0.0007235709
38941,100860,3,100860,2.315427,0.003617855
38942,20172,3,20172,0.4630854,0.0007235709
38943,80688,3,80688,1.852342,0.002894284
38944,53792,7,53792,1.234894,0.001929522
38945,26896,6,26896,0.6174472,0.0009647612
38946,26896,3,26896,0.6174472,0.0009647612
38947,67240,6,67240,1.543618,0.002411903
38948,26896,6,26896,0.6174472,0.0009647612
38949,127756,3,127756,2.932874,0.004582616
38950,13448,6,13448,0.3087236,0.0004823806
38951,60516,2,60516,1.389256,0.002170712
38952,20172,4,20172,0.4630854,0.0007235709
38953,87412,4,87412,2.006703,0.003135473
38954,6724,3,6724,0.1543618,0.0002411903
38955,295856,11,295856,6.791919,0.01061237
38956,3362000,6,3362000,77.1809,0.1205952
38957,53792,14,53792,1.234894,0.001929522
38958,6724,6,6724,0.1543618,0.0002411903
38959,13448,6,13448,0.3087236,0.0004823806
38960,6724,4,6724,0.1543618,0.0002411903
38961,73964,4,73964,1.69798,0.002653094
38962,6724,6,6724,0.1543618,0.0002411903
38963,20172,2,20172,0.4630854,0.0007235709
38964,33620,3,33620,0.771809,0.001205952
38965,235340,7,235340,5.402663,0.008441661
38966,6724,10,6724,0.1543618,0.0002411903
38967,6724,10,6724,0.1543618,0.0002411903
38968,20172,6,20172,0.4630854,0.0007235709
38969,1559968,3,1559968,35.81194,0.05595616
38970,80688,8,80688,1.852342,0.002894284
38971,60516,11,60516,1.389256,0.002170712
38972,94136,4,94136,2.161065,0.003376664
38973,1217044,7,1217044,27.93949,0.04365545
38974,6724,7,6724,0.1543618,0.0002411903
38975,6724,14,6724,0.1543618,0.0002411903
38976,107584,3,107584,2.469789,0.003859045
38977,6724,4,6724,0.1543618,0.0002411903
38978,6724,6,6724,0.1543618,0.0002411903
38979,20172,4,20172,0.4630854,0.0007235709
38980,6724,11,6724,0.1543618,0.0002411903
38981,13448,6,13448,0.3087236,0.0004823806
38982,13448,3,13448,0.3087236,0.0004823806
38983,13448,4,13448,0.3087236,0.0004823806
38984,6724,4,6724,0.1543618,0.0002411903
38985,100860,6,100860,2.315427,0.003617855
38986,13448,4,13448,0.3087236,0.0004823806
38987,6724,5,6724,0.1543618,0.0002411903
38988,33620,14,33620,0.771809,0.001205952
38989,13448,4,13448,0.3087236,0.0004823806
38990,26896,5,26896,0.6174472,0.0009647612
38991,33620,3,33620,0.771809,0.001205952
38992,20172,3,20172,0.4630854,0.0007235709
38993,6724,5,6724,0.1543618,0.0002411903
38994,524472,6,524472,12.04022,0.01881284
38995,6724,6,6724,0.1543618,0.0002411903
38996,6724,6,6724,0.1543618,0.0002411903
38997,40344,3,40344,0.9261708,0.001447142
38998,67240,2,67240,1.543618,0.002411903
38999,33620,6,33620,0.771809,0.001205952
39000,6724,14,6724,0.1543618,0.0002411903
34001,33620,6,33620,0.771809,0.001205952
34002,40344,3,40344,0.9261708,0.001447142
34003,6724,3,6724,0.1543618,0.0002411903
34004,6724,6,6724,0.1543618,0.0002411903
34005,6724,14,6724,0.1543618,0.0002411903
34006,13448,4,13448,0.3087236,0.0004823806
34007,40344,6,40344,0.9261708,0.001447142
34008,60516,6,60516,1.389256,0.002170712
34009,53792,3,53792,1.234894,0.001929522
34010,60516,4,60516,1.389256,0.002170712
34011,127756,6,127756,2.932874,0.004582616
34012,6724,4,6724,0.1543618,0.0002411903
34013,20172,10,20172,0.4630854,0.0007235709
34014,20172,3,20172,0.4630854,0.0007235709
34015,60516,4,60516,1.389256,0.002170712
34016,107584,6,107584,2.469789,0.003859045
34017,6724,6,6724,0.1543618,0.0002411903
34018,6724,3,6724,0.1543618,0.0002411903
34019,33620,6,33620,0.771809,0.001205952
34020,295856,3,295856,6.791919,0.01061237
34021,242064,6,242064,5.557025,0.008682852
34022,174824,3,174824,4.013407,0.006270948
34023,6724,2,6724,0.1543618,0.0002411903
34024,6724,4,6724,0.1543618,0.0002411903
34025,403440,6,403440,9.261708,0.01447142
34026,13448,6,13448,0.3087236,0.0004823806
34027,6724,6,6724,0.1543618,0.0002411903
34028,6724,4,6724,0.1543618,0.0002411903
34029,228616,4,228616,5.248301,0.00820047
34030,53792,4,53792,1.234894,0.001929522
34031,847224,5,847224,19.44959,0.03038999
34032,6724,3,6724,0.1543618,0.0002411903
34033,147928,3,147928,3.39596,0.005306188
34034,13448,4,13448,0.3087236,0.0004823806
34035,6724,3,6724,0.1543618,0.0002411903
34036,5695230,8,5695230,130.744,0.204288
34037,13448,3,13448,0.3087236,0.0004823806
34038,33620,11,33620,0.771809,0.001205952
34039,161376,2,161376,3.704683,0.005788567
34040,47068,3,47068,1.080533,0.001688333
34041,33620,4,33620,0.771809,0.001205952
34042,6724,6,6724,0.1543618,0.0002411903
34043,94136,14,94136,2.161065,0.003376664
34044,67240,14,67240,1.543618,0.002411903
34045,6724,4,6724,0.1543618,0.0002411903
34046,94136,4,94136,2.161065,0.003376664
34047,497576,7,497576,11.42277,0.01784808
34048,40344,2,40344,0.9261708,0.001447142
34049,100860,6,100860,2.315427,0.003617855
34050,100860,4,100860,2.315427,0.003617855
34051,6724,6,6724,0.1543618,0.0002411903
34052,12177160,12,12177160,279.5491,0.4367955
34053,268960,3,268960,6.174472,0.009647612
34054,20172,11,20172,0.4630854,0.0007235709
34055,40344,4,40344,0.9261708,0.001447142
34056,6724,10,6724,0.1543618,0.0002411903
34057,6724,2,6724,0.1543618,0.0002411903
34058,53792,3,53792,1.234894,0.001929522
34059,6724,3,6724,0.1543618,0.0002411903
34060,168100,6,168100,3.859045,0.006029758
34061,20172,4,20172,0.4630854,0.0007235709
34062,127756,7,127756,2.932874,0.004582616
34063,6724,3,6724,0.1543618,0.0002411903
34064,127756,3,127756,2.932874,0.004582616
34065,107584,4,107584,2.469789,0.003859045
34066,6724,4,6724,0.1543618,0.0002411903
34067,80688,2,80688,1.852342,0.002894284
34068,60516,2,60516,1.389256,0.002170712
34069,806880,4,806880,18.52342,0.02894284
34070,80688,8,80688,1.852342,0.002894284
34071,13448,11,13448,0.3087236,0.0004823806
34072,53792,7,53792,1.234894,0.001929522
34073,94136,4,94136,2.161065,0.003376664
34074,20172,4,20172,0.4630854,0.0007235709
34075,6724,4,6724,0.1543618,0.0002411903
34076,100860,4,100860,2.315427,0.003617855
34077,40344,14,40344,0.9261708,0.001447142
34078,147928,3,147928,3.39596,0.005306188
34079,114308,2,114308,2.624151,0.004100236
34080,6724,6,6724,0.1543618,0.0002411903
34081,67240,4,67240,1.543618,0.002411903
34082,60516,7,60516,1.389256,0.002170712
34083,6724,8,6724,0.1543618,0.0002411903
34084,53792,6,53792,1.234894,0.001929522
34085,47068,14,47068,1.080533,0.001688333
34086,40344,3,40344,0.9261708,0.001447142
34087,316028,3,316028,7.255004,0.01133594
34088,87412,4,87412,2.006703,0.003135473
34089,6724,6,6724,0.1543618,0.0002411903
34090,94136,6,94136,2.161065,0.003376664
34091,504300,6,504300,11.57714,0.01808928
34092,60516,4,60516,1.389256,0.002170712
34093,26896,4,26896,0.6174472,0.0009647612
34094,154652,4,154652,3.550321,0.005547376
34095,20172,4,20172,0.4630854,0.0007235709
34096,40344,6,40344,0.9261708,0.001447142
34097,6724,14,6724,0.1543618,0.0002411903
34098,6724,2,6724,0.1543618,0.0002411903
34099,13448,4,13448,0.3087236,0.0004823806
34100,1069116,6,1069116,24.54353,0.03834927
34101,100860,3,100860,2.315427,0.003617855
34102,6724,4,6724,0.1543618,0.0002411903
34103,33620,4,33620,0.771809,0.001205952
34104,342924,4,342924,7.872452,0.01230071
34105,40344,14,40344,0.9261708,0.001447142
34106,13448,11,13448,0.3087236,0.0004823806
34107,6724,6,6724,0.1543618,0.0002411903
34108,13448,6,13448,0.3087236,0.0004823806
34109,208444,11,208444,4.785216,0.0074769
34110,6724,4,6724,0.1543618,0.0002411903
34111,215168,6,215168,4.939578,0.00771809
34112,107584,3,107584,2.469789,0.003859045
34113,107584,3,107584,2.469789,0.003859045
34114,6724,5,6724,0.1543618,0.0002411903
34115,13448,3,13448,0.3087236,0.0004823806
34116,20172,3,20172,0.4630854,0.0007235709
34117,13448,13,13448,0.3087236,0.0004823806
34118,33620,4,33620,0.771809,0.001205952
34119,67240,4,67240,1.543618,0.002411903
34120,329476,3,329476,7.563728,0.01181833
34121,127756,6,127756,2.932874,0.004582616
34122,53792,4,53792,1.234894,0.001929522
34123,94136,2,94136,2.161065,0.003376664
34124,20172,4,20172,0.4630854,0.0007235709
34125,13448,4,13448,0.3087236,0.0004823806
34126,6724,6,6724,0.1543618,0.0002411903
34127,33620,6,33620,0.771809,0.001205952
34128,20172,4,20172,0.4630854,0.0007235709
34129,20172,6,20172,0.4630854,0.0007235709
34130,208444,6,208444,4.785216,0.0074769
34131,1432212,3,1432212,32.87906,0.05137353
34132,174824,5,174824,4.013407,0.006270948
34133,6724,6,6724,0.1543618,0.0002411903
34134,6724,6,6724,0.1543618,0.0002411903
34135,53792,5,53792,1.234894,0.001929522
34136,2366848,5,2366848,54.33535,0.08489899
34137,6724,6,6724,0.1543618,0.0002411903
34138,47068,4,47068,1.080533,0.001688333
34139,27198580,5,27198580,624.3935,0.9756148
34140,6724,3,6724,0.1543618,0.0002411903
34141,20172,4,20172,0.4630854,0.0007235709
34142,60516,6,60516,1.389256,0.002170712
34143,6724,14,6724,0.1543618,0.0002411903
34144,26896,14,26896,0.6174472,0.0009647612
34145,6724,5,6724,0.1543618,0.0002411903
34146,161376,3,161376,3.704683,0.005788567
34147,154652,8,154652,3.550321,0.005547376
34148,6724,3,6724,0.1543618,0.0002411903
34149,948084,5,948084,21.76501,0.03400783
34150,6724,3,6724,0.1543618,0.0002411903
34151,901016,6,901016,20.68448,0.0323195
34152,6724,3,6724,0.1543618,0.0002411903
34153,6724,14,6724,0.1543618,0.0002411903
34154,235340,4,235340,5.402663,0.008441661
34155,6724,5,6724,0.1543618,0.0002411903
34156,20172,14,20172,0.4630854,0.0007235709
34157,127756,14,127756,2.932874,0.004582616
34158,107584,6,107584,2.469789,0.003859045
34159,6724,7,6724,0.1543618,0.0002411903
34160,6724,5,6724,0.1543618,0.0002411903
34161,13448,10,13448,0.3087236,0.0004823806
34162,658952,14,658952,15.12746,0.02363666
34163,20172,5,20172,0.4630854,0.0007235709
34164,289132,3,289132,6.637558,0.01037118
34165,6724,5,6724,0.1543618,0.0002411903
34166,20172,6,20172,0.4630854,0.0007235709
34167,6724,6,6724,0.1543618,0.0002411903
34168,13448,4,13448,0.3087236,0.0004823806
34169,20172,3,20172,0.4630854,0.0007235709
34170,349648,6,349648,8.026814,0.0125419
34171,147928,3,147928,3.39596,0.005306188
34172,228616,4,228616,5.248301,0.00820047
34173,47068,5,47068,1.080533,0.001688333
34174,26896,3,26896,0.6174472,0.0009647612
34175,20172,14,20172,0.4630854,0.0007235709
34176,6724,3,6724,0.1543618,0.0002411903
34177,67240,5,67240,1.543618,0.002411903
34178,289132,4,289132,6.637558,0.01037118
34179,94136,6,94136,2.161065,0.003376664
34180,13448,5,13448,0.3087236,0.0004823806
34181,6724,4,6724,0.1543618,0.0002411903
34182,80688,3,80688,1.852342,0.002894284
34183,6724,6,6724,0.1543618,0.0002411903
34184,20172,10,20172,0.4630854,0.0007235709
34185,33620,11,33620,0.771809,0.001205952
34186,665676,7,665676,15.28182,0.02387784
34187,87412,7,87412,2.006703,0.003135473
34188,194996,6,194996,4.476492,0.006994519
34189,6724,4,6724,0.1543618,0.0002411903
34190,87412,4,87412,2.006703,0.003135473
34191,6724,6,6724,0.1543618,0.0002411903
34192,60516,6,60516,1.389256,0.002170712
34193,13448,2,13448,0.3087236,0.0004823806
34194,26896,11,26896,0.6174472,0.0009647612
34195,6724,6,6724,0.1543618,0.0002411903
34196,194996,6,194996,4.476492,0.006994519
34197,26896,5,26896,0.6174472,0.0009647612
34198,40344,2,40344,0.9261708,0.001447142
34199,302580,14,302580,6.946281,0.01085356
34200,127756,6,127756,2.932874,0.004582616
34201,13448,4,13448,0.3087236,0.0004823806
34202,6724,3,6724,0.1543618,0.0002411903
34203,6724,14,6724,0.1543618,0.0002411903
34204,80688,7,80688,1.852342,0.002894284
34205,33620,5,33620,0.771809,0.001205952
34206,13448,6,13448,0.3087236,0.0004823806
34207,80688,7,80688,1.852342,0.002894284
34208,100860,14,100860,2.315427,0.003617855
34209,26896,3,26896,0.6174472,0.0009647612
34210,6724,3,6724,0.1543618,0.0002411903
34211,60516,3,60516,1.389256,0.002170712
34212,564816,2,564816,12.96639,0.02025998
34213,6724,5,6724,0.1543618,0.0002411903
34214,289132,8,289132,6.637558,0.01037118
34215,6724,6,6724,0.1543618,0.0002411903
34216,73964,14,73964,1.69798,0.002653094
34217,201720,6,201720,4.630854,0.00723571
34218,26896,4,26896,0.6174472,0.0009647612
34219,47068,5,47068,1.080533,0.001688333
34220,100860,6,100860,2.315427,0.003617855
34221,6724,4,6724,0.1543618,0.0002411903
34222,255512,5,255512,5.865748,0.009165231
34223,13448,4,13448,0.3087236,0.0004823806
34224,316028,6,316028,7.255004,0.01133594
34225,80688,6,80688,1.852342,0.002894284
34226,13448,11,13448,0.3087236,0.0004823806
34227,154652,7,154652,3.550321,0.005547376
34228,6724,3,6724,0.1543618,0.0002411903
34229,154652,3,154652,3.550321,0.005547376
34230,121032,3,121032,2.778512,0.004341425
34231,6724,4,6724,0.1543618,0.0002411903
34232,114308,5,114308,2.624151,0.004100236
34233,746364,7,746364,17.13416,0.02677212
34234,6724,4,6724,0.1543618,0.0002411903
34235,26896,3,26896,0.6174472,0.0009647612
34236,6724,2,6724,0.1543618,0.0002411903
34237,26896,7,26896,0.6174472,0.0009647612
34238,26896,3,26896,0.6174472,0.0009647612
34239,13448,4,13448,0.3087236,0.0004823806
34240,47068,6,47068,1.080533,0.001688333
34241,6724,4,6724,0.1543618,0.0002411903
34242,181548,3,181548,4.167768,0.006512138
34243,383268,4,383268,8.798622,0.01374785
34244,154652,5,154652,3.550321,0.005547376
34245,13448,14,13448,0.3087236,0.0004823806
34246,302580,3,302580,6.946281,0.01085356
34247,4511804,11,4511804,103.5768,0.1618388
34248,107584,4,107584,2.469789,0.003859045
34249,9339640,7,9339640,214.408,0.335013
34250,80688,8,80688,1.852342,0.002894284
34251,80688,5,80688,1.852342,0.002894284
34252,6724,4,6724,0.1543618,0.0002411903
34253,94136,8,94136,2.161065,0.003376664
34254,766536,6,766536,17.59724,0.02749569
34255,6724,6,6724,0.1543618,0.0002411903
34256,6724,6,6724,0.1543618,0.0002411903
34257,20172,3,20172,0.4630854,0.0007235709
34258,363096,7,363096,8.335537,0.01302428
34259,20172,5,20172,0.4630854,0.0007235709
34260,26896,11,26896,0.6174472,0.0009647612
34261,53792,4,53792,1.234894,0.001929522
34262,87412,8,87412,2.006703,0.003135473
34263,6724,14,6724,0.1543618,0.0002411903
34264,40344,10,40344,0.9261708,0.001447142
34265,376544,7,376544,8.64426,0.01350666
34266,13448,3,13448,0.3087236,0.0004823806
34267,6724,2,6724,0.1543618,0.0002411903
34268,33620,10,33620,0.771809,0.001205952
34269,40344,3,40344,0.9261708,0.001447142
34270,141204,5,141204,3.241598,0.005064997
34271,141204,3,141204,3.241598,0.005064997
34272,94136,7,94136,2.161065,0.003376664
34273,100860,14,100860,2.315427,0.003617855
34274,20172,5,20172,0.4630854,0.0007235709
34275,6724,3,6724,0.1543618,0.0002411903
34276,20172,3,20172,0.4630854,0.0007235709
34277,1438936,8,1438936,33.03342,0.05161472
34278,13448,6,13448,0.3087236,0.0004823806
34279,20172,3,20172,0.4630854,0.0007235709
34280,60516,7,60516,1.389256,0.002170712
34281,2178576,7,2178576,50.01322,0.07814565
34282,282408,6,282408,6.483196,0.01012999
34283,94136,6,94136,2.161065,0.003376664
34284,40344,6,40344,0.9261708,0.001447142
34285,60516,5,60516,1.389256,0.002170712
34286,827052,7,827052,18.9865,0.02966641
34287,94136,6,94136,2.161065,0.003376664
34288,6724,6,6724,0.1543618,0.0002411903
34289,416888,4,416888,9.570432,0.0149538
34290,6724,3,6724,0.1543618,0.0002411903
34291,13448,11,13448,0.3087236,0.0004823806
34292,1351524,6,1351524,31.02672,0.04847925
34293,1351524,6,1351524,31.02672,0.04847925
34294,13448,2,13448,0.3087236,0.0004823806
34295,3254420,2,3254420,74.7111,0.116736
34296,60516,7,60516,1.389256,0.002170712
34297,20172,4,20172,0.4630854,0.0007235709
34298,53792,6,53792,1.234894,0.001929522
34299,6724,4,6724,0.1543618,0.0002411903
34300,564816,7,564816,12.96639,0.02025998
34301,87412,14,87412,2.006703,0.003135473
34302,356372,10,356372,8.181175,0.01278309
34303,67240,3,67240,1.543618,0.002411903
34304,759812,2,759812,17.44288,0.0272545
34305,1566692,6,1566692,35.9663,0.05619735
34306,6724,3,6724,0.1543618,0.0002411903
34307,6724,11,6724,0.1543618,0.0002411903
34308,1781860,6,1781860,40.90588,0.06391544
34309,13448,14,13448,0.3087236,0.0004823806
34310,67240,6,67240,1.543618,0.002411903
34311,6724,6,6724,0.1543618,0.0002411903
34312,121032,5,121032,2.778512,0.004341425
34313,6724,10,6724,0.1543618,0.0002411903
34314,20172,14,20172,0.4630854,0.0007235709
34315,6724,4,6724,0.1543618,0.0002411903
34316,262236,8,262236,6.02011,0.009406422
34317,60516,4,60516,1.389256,0.002170712
34318,26896,8,26896,0.6174472,0.0009647612
34319,107584,6,107584,2.469789,0.003859045
34320,13448,11,13448,0.3087236,0.0004823806
34321,26896,6,26896,0.6174472,0.0009647612
34322,228616,14,228616,5.248301,0.00820047
34323,584988,4,584988,13.42948,0.02098356
34324,13448,2,13448,0.3087236,0.0004823806
34325,33620,6,33620,0.771809,0.001205952
34326,20172,10,20172,0.4630854,0.0007235709
34327,6724,6,6724,0.1543618,0.0002411903
34328,53792,4,53792,1.234894,0.001929522
34329,6724,6,6724,0.1543618,0.0002411903
34330,316028,3,316028,7.255004,0.01133594
34331,107584,6,107584,2.469789,0.003859045
34332,127756,3,127756,2.932874,0.004582616
34333,712744,5,712744,16.36235,0.02556617
34334,941360,7,941360,21.61065,0.03376664
34335,201720,5,201720,4.630854,0.00723571
