FID,FEATURECOD,UPDATE_YEA,SHAPE_len
16155,520,2004,940.243254217
16156,540,2004,568.356099269
16157,540,2004,166.092605047
16158,540,2004,108.425316227
16159,520,2004,346.467470462
16160,520,2004,561.458916185
16161,520,2004,713.626154523
16162,520,2004,777.136284081
16163,540,2004,17.1910864512
16164,540,2004,24.6687749557
16165,540,2004,176.609476334
16166,520,2004,41.3321954487
16167,540,2004,68.8978734721
16168,520,2004,546.120179618
16169,540,2004,60.6975333309
16170,520,2004,1979.94416283
16171,540,2004,86.3169639414
16172,520,2004,138.185024014
16173,540,2004,291.179553872
16174,540,2004,281.199801822
16175,520,2004,404.170175007
16176,540,2004,168.952339016
16177,520,2004,339.668887424
16178,520,2004,1998.51247603
16179,520,2004,223.825253889
16180,540,2004,72.4349820869
16181,520,2004,684.729475292
16182,520,2004,1244.88058713
16183,520,2004,113.98610359
16184,540,2004,42.319955738
16185,520,2004,236.307829228
16186,520,2004,1402.07435083
16187,520,2004,1287.48853948
16188,520,2004,1051.3803737
16189,540,2004,37.5494760793
16190,520,2004,710.575430337
16191,520,2004,392.141586502
16192,520,2004,497.344478202
16193,520,2004,339.707738109
16194,520,2004,546.506131885
16195,520,2004,214.941935123
16196,520,2004,406.818737737
16197,540,2004,71.8668846
16198,520,2004,137.355571392
16199,520,2004,32.1280059311
16200,540,2004,191.966344557
16201,520,2004,1292.29545962
16202,520,2004,3055.7443422
16203,520,2004,160.236338175
16204,520,2004,19.2895936756
16205,520,2004,820.363259656
16206,520,2004,714.158265355
16207,540,2004,22.9234299198
16208,540,2004,821.95887343
16209,520,2004,477.223662447
16210,520,2004,565.088283888
16211,540,2004,12.0191701271
16212,520,2004,0.537599227288
16213,540,2004,23.6713169819
16214,520,2004,936.055904988
16215,520,2004,1152.94486896
16216,520,2004,272.742167467
16217,520,2004,2174.53402835
16218,520,2004,107.479873682
16219,520,2004,908.213580316
16220,520,2004,553.302337055
16221,520,2004,0.570149046747
16222,520,2004,1554.75083975
16223,520,2004,1393.05196643
16224,520,2004,1254.67934442
16225,520,2004,1701.89479736
16226,520,2004,117.95013379
16227,520,2004,935.826405591
16228,540,2004,26.280625083
16229,520,2004,766.853237103
16230,540,2004,83.3938014691
16231,520,2004,1667.7270912
16232,520,2004,768.721050766
16233,540,2004,58.5010184988
16234,540,2004,69.8626565727
16235,540,2004,180.363209752
16236,540,2004,445.750287182
16237,520,2004,370.540745622
16238,520,2004,2071.69827106
16239,520,2004,255.005229516
16240,520,2004,234.696003661
16241,520,2004,847.290158768
16242,540,2004,564.199463232
16243,540,2004,275.706966318
16244,520,2004,268.586319248
16245,520,2004,968.218744722
16246,540,2004,271.030865983
16247,520,2004,280.974265214
16248,520,2004,81.6204389604
16249,520,2004,70.000301193
16250,540,2004,120.438160829
16251,520,2004,13.8769955047
16252,520,2004,314.891216621
16253,520,2004,788.409918048
16254,520,2004,100.807828213
16255,520,2004,122.450407236
16256,520,2004,127.76703947
16257,520,2004,593.087631365
16258,540,2004,80.3660708246
16259,520,2004,107.050910194
16260,540,2004,36.2874296914
16261,520,2004,92.8509361244
16262,520,2004,357.415295081
16263,520,2004,959.326121685
16264,520,2004,34.0951229725
16265,520,2004,2116.95145622
16266,520,2004,1019.09540761
16267,520,2004,458.115471833
16268,540,2004,198.07139628
16269,540,2004,59.1838119015
16270,520,2004,507.500895449
16271,520,2004,239.348149011
16272,520,2004,751.560867296
16273,520,2004,234.970176301
16274,540,2004,141.210860171
16275,520,2004,35.9601936458
16276,520,2004,256.286342278
16277,520,2004,1347.76613775
16278,520,2004,797.428671263
16279,540,2004,957.031426232
16280,520,2004,470.235129714
16281,540,2004,23.6677351372
16282,520,2004,819.718568917
16283,520,2004,186.035422548
16284,520,2004,285.855895571
16285,520,2004,286.058912615
16286,540,2004,41.4285251805
16287,540,2004,24.0889167962
16288,540,2004,36.2406601258
16289,520,2004,4532.02732736
16290,540,2004,42.8486074801
16291,520,2004,189.455980878
16292,540,2004,13.6443963265
16293,520,2004,1560.93712336
16294,520,2004,675.493600507
16295,540,2004,408.050718492
16296,540,2004,303.140165538
16297,520,2004,264.566849955
16298,520,2004,983.581468066
16299,520,2004,142.461260475
16300,520,2004,793.786102162
16301,520,2004,196.953665196
16302,520,2004,354.172672021
16303,520,2004,840.27339786
16304,520,2004,736.975757617
16305,520,2004,1033.15662468
16306,540,2004,385.209025573
16307,520,2004,279.39129214
16308,540,2004,62.8404915596
16309,520,2004,588.96752595
16310,540,2004,32.2194518465
16311,540,2004,51.6941425349
16312,520,2004,1274.33282759
16313,520,2004,1319.72997029
16314,520,2004,809.884627059
16315,520,2004,530.336070753
16316,520,2004,59.6179260192
16317,540,2004,147.416322268
16318,540,2004,300.815358133
16319,520,2004,578.255767433
16320,540,2004,106.125382706
16321,540,2004,363.151147703
16322,520,2004,306.867933188
16323,540,2004,73.2577434703
16324,540,2004,135.568421264
16325,520,2004,872.434996364
16326,520,2004,282.485403799
16327,520,2004,504.63625343
16328,520,2004,215.48358122
16329,520,2004,899.124569523
16330,520,2004,192.537532389
16331,520,2004,173.077123328
16332,520,2004,475.419813709
16333,520,2004,1195.51946244
16334,520,2004,784.467260903
16335,520,2004,729.240424281
16336,520,2004,549.036863579
16337,520,2004,1453.59802835
16338,520,2004,275.707019011
16339,540,2004,423.838076528
16340,540,2004,62.9447611907
16341,520,2004,1075.56358688
16342,520,2004,200.822861789
16343,540,2004,72.5031331208
16344,520,2004,495.262078111
16345,520,2004,244.308992367
16346,520,2004,1525.58766276
16347,520,2004,994.263529345
16348,520,2004,310.177001834
16349,520,2004,220.881648556
16350,520,2004,557.095193586
16351,520,2004,83.1857079559
16352,520,2004,128.39646081
16353,520,2004,163.26011747
16354,520,2004,1561.73937059
16355,520,2004,617.088596827
16356,520,2004,160.297627708
16357,520,2004,245.341851354
16358,540,2004,104.892929502
16359,520,2004,565.923180216
16360,520,2004,1091.05734094
16361,520,2004,1669.35123842
16362,520,2004,865.1462074
16363,520,2004,100.74681752
16364,520,2004,279.449373475
16365,520,2004,1174.77960912
16366,520,2004,626.819459306
16367,520,2004,947.109791248
16368,540,2004,31.8409439715
16369,520,2004,928.776605514
16370,520,2004,194.081125024
16371,520,2004,910.107632536
16372,520,2004,604.045273997
16373,520,2004,1084.56774283
16374,520,2004,266.296729773
16375,540,2004,66.8508454715
16376,540,2004,81.6548664783
16377,520,2004,581.416083577
16378,520,2004,1353.9797784
16379,520,2004,1066.22770178
16380,540,2004,73.5509804945
16381,520,2004,207.582505383
16382,520,2004,377.09683596
16383,520,2004,60.7161860527
16384,540,2004,94.2750462935
16385,540,2004,97.1323894269
16386,520,2004,543.10937033
16387,520,2004,1100.50619636
16388,520,2004,469.139693964
16389,520,2004,81.0289359508
16390,520,2004,1425.31736998
16391,540,2004,55.6934311018
16392,520,2004,878.825858548
16393,520,2004,246.652216612
16394,540,2004,64.0014137169
16395,520,2004,768.857263689
16396,520,2004,104.346067535
16397,520,2004,201.653982299
16398,540,2004,56.3172936259
16399,540,2004,361.171037909
16400,520,2004,677.103023497
16401,520,2004,59.5128351479
16402,520,2004,475.995200017
16403,520,2004,912.680940586
16404,520,2004,329.707744572
16405,520,2004,315.219320496
16406,540,2004,128.374827305
16407,540,2004,118.921284059
16408,520,2004,220.372633916
16409,540,2004,94.6745288456
16410,520,2004,155.224501965
16411,520,2004,231.283110983
16412,540,2004,96.5736652091
16413,520,2004,95.8009237019
16414,520,2004,820.721562067
16415,520,2004,174.59892405
16416,520,2004,564.697560892
16417,520,2004,774.511452358
16418,520,2004,148.225208352
16419,520,2004,359.002446704
16420,520,2004,1037.02269604
16421,520,2004,1394.91055189
16422,520,2004,1041.82118961
16423,520,2004,1793.05797316
16424,520,2004,125.91333324
16425,540,2004,12.6282224643
16426,540,2004,68.4088309018
16427,520,2004,563.621580938
16428,520,2004,1617.41839221
16429,520,2004,1265.24992
16430,540,2004,31.6122301169
16431,520,2004,19.6311968696
16432,540,2004,61.8630901225
16433,540,2004,27.1514103636
16434,520,2004,30.9643209612
16435,520,2004,271.910642929
16436,520,2004,607.471911145
16437,520,2004,703.761431686
16438,520,2004,581.378799139
16439,520,2004,33.1752187238
16440,520,2004,560.056253362
16441,520,2004,101.697999984
16442,540,2004,53.5090995704
16443,520,2004,453.823673383
16444,520,2004,305.104425938
16445,520,2004,708.636437856
16446,520,2004,860.84076775
16447,520,2004,150.758523198
16448,520,2004,210.497938414
16449,540,2004,296.715506044
16450,520,2004,843.363290635
16451,520,2004,1373.58566303
16452,520,2004,1040.4494786
16453,520,2004,159.841595203
16454,520,2004,1091.9783816
16455,540,2004,10.7203260897
16456,520,2004,1185.50319566
16457,520,2004,786.966477062
16458,520,2004,790.524321691
16459,520,2004,241.623520849
16460,520,2004,408.648421762
16461,540,2004,709.97933685
16462,520,2004,1279.65144983
16463,540,2004,54.3198998351
16464,520,2004,198.9852453
16465,540,2004,31.2448830385
16466,520,2004,355.515314625
16467,540,2004,22.0430014641
16468,520,2004,1708.71556677
16469,520,2004,14.3009314159
16470,520,2004,1590.89352254
16471,520,2004,958.303618431
16472,520,2004,989.222265505
16473,520,2004,395.230322171
16474,540,2004,76.6364399203
16475,540,2004,88.688000779
16476,520,2004,420.353028164
16477,540,2004,87.7401944235
16478,520,2004,22.8877261334
16479,540,2004,26.044436553
16480,520,2004,462.364863642
16481,520,2004,597.368114906
16482,520,2004,14.3400017786
16483,520,2004,171.338426748
16484,540,2004,108.273086171
16485,540,2004,38.4125687165
16486,520,2004,672.043765143
16487,520,2004,1842.22062439
16488,520,2004,1382.20761286
16489,520,2004,388.772290994
16490,520,2004,193.747877957
16491,540,2004,54.9682124644
16492,520,2004,1060.16894555
16493,540,2004,864.681639206
16494,520,2004,590.066551683
16495,520,2004,568.412935466
16496,540,2004,376.823851722
16497,520,2004,163.507643643
16498,520,2004,404.072640954
16499,520,2004,1328.72027344
16500,520,2004,215.603052474
16501,520,2004,684.889245114
16502,520,2004,362.221342867
16503,520,2004,1219.5072389
16504,520,2004,248.967119607
16505,540,2004,369.452753002
16506,540,2004,279.714517984
16507,540,2004,76.867848708
16508,520,2004,2235.82610775
16509,540,2004,62.2674151175
16510,520,2004,225.189141996
16511,520,2004,478.108594767
16512,510,2004,2540.07913391
16513,540,2004,84.1400492276
16514,520,2004,838.39127091
16515,520,2004,191.542593603
16516,520,2004,346.553000357
16517,540,2004,37.0509771787
16518,540,2004,301.93704243
16519,520,2004,1142.87899195
16520,520,2004,802.962451559
16521,540,2004,217.786517428
16522,520,2004,669.740806631
16523,520,2004,411.44489855
16524,520,2004,439.7116825
16525,520,2004,903.042141203
16526,540,2004,294.238700241
16527,540,2004,144.118781186
16528,520,2004,179.209914193
16529,520,2004,48.9915072667
16530,520,2004,151.233879381
16531,520,2004,774.659062095
16532,520,2004,538.194190607
16533,520,2004,23.9001557542
16534,540,2004,71.1937619762
16535,520,2004,488.842035305
16536,520,2004,1554.92775872
16537,520,2004,40.882172667
16538,520,2004,99.2735977634
16539,520,2004,178.868567909
16540,520,2004,1027.72146614
16541,540,2004,719.378477594
16542,520,2004,51.553418715
16543,520,2004,1249.22581392
16544,540,2004,29.1257143522
16545,520,2004,475.917214837
16546,520,2004,364.189033393
16547,520,2004,356.394022321
16548,520,2004,1392.83528411
16549,520,2004,53.9360843401
16550,520,2004,1026.02942476
16551,540,2004,181.936629893
16552,520,2004,28.7464198425
16553,520,2004,244.311172335
16554,520,2004,615.013404714
16555,520,2004,917.295826799
16556,540,2004,147.00043245
16557,540,2004,44.6478817504
16558,520,2004,495.661069858
16559,540,2004,277.256242553
16560,540,2004,272.914354136
16561,540,2004,31.9152583403
16562,520,2004,3763.74387503
16563,520,2004,31.982303983
16564,540,2004,544.27891481
16565,520,2004,547.287137228
16566,540,2004,28.4207878912
16567,520,2004,1060.46761347
16568,540,2004,62.4625682347
16569,520,2004,224.70090639
16570,520,2004,77.2256868339
16571,520,2004,724.097565588
16572,520,2004,31.7807528495
16573,540,2004,141.516232556
16574,540,2004,87.4689263284
16575,540,2004,510.676944334
16576,520,2004,997.250673866
16577,520,2004,239.549358289
16578,540,2004,49.1162550618
16579,520,2004,439.084712583
16580,520,2004,204.791332592
16581,520,2004,497.079068577
16582,540,2004,347.888281509
16583,520,2004,1371.48197151
16584,520,2004,159.996264495
16585,520,2004,245.909162773
16586,540,2004,77.4931499748
16587,520,2004,249.17487634
16588,540,2004,32.1008804356
16589,520,2004,610.222248238
16590,520,2004,359.270879962
16591,540,2004,202.877314565
16592,540,2004,54.0629387693
16593,540,2004,310.798722341
16594,520,2004,860.199265675
16595,540,2004,209.646627703
16596,520,2004,1115.08809157
16597,520,2004,167.897241045
16598,520,2004,648.344333029
16599,520,2004,14.066211313
16600,510,2004,1212.518879
16601,520,2004,340.151579017
16602,540,2004,41.2848470408
16603,520,2004,374.765594524
16604,520,2004,179.870622709
16605,520,2004,93.9367317697
16606,520,2004,147.990844095
16607,540,2004,35.1154259328
16608,520,2004,500.695932495
16609,520,2004,1559.23921985
16610,520,2004,627.068877128
16611,520,2004,136.920775146
16612,520,2004,155.151505617
16613,520,2004,1021.92303612
16614,520,2004,845.098950144
16615,520,2004,286.069186891
16616,520,2004,831.429383686
16617,540,2004,5.45244256839
16618,520,2004,806.231820125
16619,540,2004,20.2863846175
16620,520,2004,457.962315876
16621,540,2004,34.7675974396
16622,520,2004,322.914596811
16623,420,2004,269.135181682
16624,520,2004,155.418827123
16625,520,2004,166.069162713
16626,540,2004,146.776322605
16627,520,2004,146.782389938
16628,520,2004,879.265328795
16629,540,2004,587.331167368
16630,520,2004,45.7099978965
16631,520,2004,1016.88024868
16632,520,2004,21.7007174075
16633,520,2004,8.8286997294
16634,540,2004,359.394802041
16635,540,2004,151.836469335
16636,520,2004,751.445982988
16637,540,2004,40.2602260142
16638,420,2004,230.960766978
16639,520,2004,420.391364227
16640,520,2004,1151.13856839
16641,520,2004,92.4471470704
16642,520,2004,382.548217867
16643,520,2004,22.8700294932
16644,420,2004,374.774697525
16645,540,2004,52.9424092447
16646,520,2004,760.718079377
16647,520,2004,190.254476899
16648,420,2004,845.894736101
16649,540,2004,29.5355715122
16650,520,2004,405.681921798
16651,540,2004,581.514050677
16652,540,2004,30.8371991004
16653,520,2004,63.8097662661
16654,520,2004,516.465330546
16655,520,2004,447.402748564
16656,520,2004,512.629198181
16657,520,2004,279.5149838
16658,540,2004,41.8842203031
16659,520,2004,1009.07703687
16660,510,2004,856.156773039
16661,520,2004,24.6944359223
16662,520,2004,93.5285323013
16663,520,2004,657.439658156
16664,540,2004,139.376059192
16665,520,2004,395.120003423
16666,520,2004,158.395628536
16667,520,2004,43.6829028492
16668,420,2004,146.789878842
16669,520,2004,197.042427653
16670,520,2004,1377.39690756
16671,520,2004,2403.57376024
16672,520,2004,352.775786817
16673,520,2004,624.003175193
16674,520,2004,748.785925199
16675,520,2004,1048.78367894
16676,540,2004,34.9458996474
16677,420,2004,143.955685825
16678,520,2004,1678.64360709
16679,520,2004,293.54240561
16680,540,2004,134.940006441
16681,540,2004,53.8198179683
16682,520,2004,82.8029416732
16683,520,2004,569.908065535
16684,540,2004,77.7776375505
16685,520,2004,646.378335672
16686,540,2004,30.5615368905
16687,540,2004,74.2107085511
16688,520,2004,96.877363811
16689,520,2004,104.88170892
16690,520,2004,166.349133688
16691,540,2004,627.173585278
16692,520,2004,137.95325567
16693,520,2004,844.32205136
16694,540,2004,62.9957696254
16695,540,2004,294.456406687
16696,540,2004,11.1183385607
16697,420,2004,1890.42146252
16698,520,2004,4366.80291458
16699,520,2004,19.3318560959
16700,510,2004,2489.38478286
16701,520,2004,124.410987811
16702,540,2004,346.57725829
16703,520,2004,540.458353908
16704,520,2004,1120.17599324
16705,520,2004,228.249248711
16706,520,2004,549.55490686
16707,520,2004,762.35578311
16708,520,2004,61.0729181467
16709,520,2004,119.69935221
16710,520,2004,162.265646647
16711,520,2004,922.885366921
16712,540,2004,76.3536204427
16713,520,2004,1311.98667955
16714,520,2004,805.763662249
16715,520,2004,958.019268409
16716,510,2004,5288.39841721
16717,520,2004,145.661077875
16718,520,2004,157.111107251
16719,520,2004,597.143850287
16720,540,2004,53.3783899926
16721,520,2004,991.810327184
16722,520,2004,359.068925258
16723,520,2004,1669.90563465
16724,520,2004,798.138384888
16725,540,2004,256.255263848
16726,540,2004,105.542603675
16727,540,2004,97.1055350444
16728,520,2004,1118.93969395
16729,520,2004,153.721996718
16730,520,2004,652.900646569
16731,520,2004,201.465696177
16732,520,2004,513.986529146
16733,540,2004,101.487556831
16734,520,2004,1178.94924658
16735,520,2004,774.559356059
16736,520,2004,129.147622012
16737,520,2004,1824.77487864
16738,520,2004,69.4338766869
16739,520,2004,2007.01225581
16740,520,2004,95.4873136388
16741,520,2004,85.9699851554
16742,520,2004,284.602569522
16743,520,2004,216.378844528
16744,520,2004,879.235080503
16745,520,2004,1025.0441788
16746,520,2004,295.307833157
16747,540,2004,69.0283002706
16748,520,2004,121.61242314
16749,520,2004,144.996146351
16750,520,2004,300.119584659
16751,520,2004,1518.22624327
16752,520,2004,318.240092154
16753,520,2004,999.89293782
16754,540,2004,69.1251691515
16755,520,2004,175.886595471
16756,540,2004,42.1363577723
16757,540,2004,45.42128838
16758,540,2004,181.237469139
16759,540,2004,174.656556936
16760,520,2004,665.609239128
16761,520,2004,622.568434007
16762,520,2004,23.4174369735
16763,520,2004,1401.00100159
16764,540,2004,90.8499589337
16765,540,2004,56.9418740087
16766,420,2004,140.479209062
16767,520,2004,41.3646811857
16768,520,2004,624.4023543
16769,520,2004,114.135659767
16770,520,2004,841.29889763
16771,520,2004,416.432887664
16772,520,2004,1136.29886853
16773,520,2004,539.38337205
16774,520,2004,1528.27565084
16775,540,2004,935.702462046
16776,520,2004,1810.70376767
16777,520,2004,227.197018061
16778,420,2004,489.203044266
16779,520,2004,137.792396089
16780,520,2004,1160.14321517
16781,540,2004,46.7802317951
16782,540,2004,96.4169067024
16783,520,2004,319.6825129
16784,540,2004,42.1531430931
16785,520,2004,271.063758754
16786,520,2004,751.936970612
16787,540,2004,504.462824844
16788,520,2004,7.95022057834
16789,540,2004,117.399026435
16790,520,2004,1735.23864549
16791,520,2004,90.2936491759
16792,520,2004,208.068293981
16793,520,2004,93.5942859826
16794,520,2004,600.694159472
16795,520,2004,290.815940211
16796,540,2004,112.117240195
16797,540,2004,289.464069104
16798,540,2004,59.6219719093
16799,520,2004,99.5031339542
16800,520,2004,983.339058115
16801,520,2004,414.955551656
16802,520,2004,526.502090458
16803,520,2004,1172.80367675
16804,540,2004,38.4236612543
16805,520,2004,11.324500972
16806,540,2004,138.567133089
16807,520,2004,1288.1242043
16808,520,2004,2424.31561396
16809,520,2004,183.781382027
16810,520,2004,331.099140086
16811,520,2004,457.85472857
16812,520,2004,282.854193246
16813,520,2004,1124.89683063
16814,520,2004,634.743439008
16815,520,2004,531.602761155
16816,540,2004,48.0653455785
16817,540,2004,17.1299967765
16818,520,2004,215.856909616
16819,540,2004,94.4328838104
16820,520,2004,856.49374283
16821,520,2004,325.806342288
16822,420,2004,1028.27640674
16823,540,2004,46.0578655485
16824,540,2004,46.734586638
16825,520,2004,6.38928148623
16826,520,2004,68.5921203387
16827,520,2004,1414.15843328
16828,540,2004,30.5033390128
16829,540,2004,52.2632686819
16830,520,2004,774.841061424
16831,540,2004,509.886059902
16832,540,2004,50.0125592218
16833,540,2004,139.085850591
16834,520,2004,778.745872601
16835,540,2004,319.454304739
16836,520,2004,271.467927898
16837,520,2004,148.389445681
16838,520,2004,195.741488558
16839,520,2004,41.4743026676
16840,520,2004,240.524890086
16841,520,2004,1193.85476002
16842,520,2004,1937.1173403
16843,540,2004,67.3020128785
16844,420,2004,421.535712478
16845,520,2004,921.177209701
16846,520,2004,1048.87616614
16847,420,2004,734.406632
16848,540,2004,49.6465297537
16849,520,2004,71.6265057307
16850,520,2004,13.6647993514
16851,520,2004,170.915477557
16852,520,2004,56.0768895824
16853,540,2004,92.3426355436
16854,540,2004,132.553195234
16855,540,2004,63.0955074421
16856,520,2004,337.748495497
16857,520,2004,1041.03847617
16858,520,2004,601.086423062
16859,540,2004,385.975557006
16860,520,2004,767.073707173
16861,520,2004,137.338834095
16862,520,2004,493.193699373
16863,520,2004,457.952495649
16864,540,2004,24.1115061024
16865,430,2004,1043.78700253
16866,520,2004,110.031738757
16867,520,2004,437.181184808
16868,540,2004,382.440155637
16869,520,2004,842.936538922
16870,520,2004,550.778480885
16871,520,2004,367.335640377
16872,520,2004,53.8658901035
16873,520,2004,79.6185098092
16874,520,2004,493.165672782
16875,520,2004,70.5341284547
16876,520,2004,447.555257532
16877,540,2004,33.4500189066
16878,520,2004,2632.04609144
16879,540,2004,82.9191128164
16880,520,2004,853.378671047
16881,520,2004,1721.49613365
16882,540,2004,429.240909437
16883,540,2004,106.645842821
16884,540,2004,255.942782149
16885,520,2004,240.32582045
16886,520,2004,632.64977154
16887,520,2004,8.21711611905
16888,540,2004,13.9991895228
16889,520,2004,136.21376757
16890,520,2004,877.82385637
16891,540,2004,1110.31437958
16892,520,2004,1536.07611396
16893,520,2004,493.030160358
16894,540,2004,64.7514520997
16895,540,2004,472.709768947
16896,540,2004,31.8541705634
16897,520,2004,447.117391995
16898,520,2004,2180.849911
16899,520,2004,735.00664393
16900,540,2004,215.954129292
16901,520,2004,135.437284669
16902,520,2004,188.139592752
16903,540,2004,41.8969791436
16904,540,2004,61.3293818203
16905,540,2004,77.8943402286
16906,520,2004,956.569096832
16907,520,2004,285.106185693
16908,540,2004,162.73931611
16909,520,2004,313.052504656
16910,520,2004,916.738259653
16911,520,2004,877.854540639
16912,520,2004,139.122899831
16913,540,2004,47.9230757919
16914,520,2004,147.320212419
16915,540,2004,29.285680689
16916,520,2004,228.703098887
16917,520,2004,1035.21987791
16918,520,2004,1221.17724332
16919,520,2004,92.7240249834
16920,520,2004,271.719825261
16921,540,2004,337.362078188
16922,540,2004,22.6249351317
16923,520,2004,189.840773731
16924,540,2004,20.8067757911
16925,520,2004,1008.6654615
16926,520,2004,343.478215422
16927,520,2004,197.879560841
16928,520,2004,1280.96718162
16929,520,2004,1146.51827114
16930,540,2004,55.2775045685
16931,520,2004,130.216622361
16932,540,2004,124.251463186
16933,520,2004,318.358946486
16934,540,2004,19.9093182592
16935,520,2004,197.856218236
16936,540,2004,387.863854871
16937,520,2004,1367.43787655
16938,520,2004,579.166453074
16939,520,2004,21.4211735655
16940,520,2004,234.9645014
16941,540,2004,50.0343026829
16942,520,2004,104.785660277
16943,520,2004,116.349775845
16944,520,2004,258.717142332
16945,520,2004,171.198169074
16946,520,2004,283.456606408
16947,520,2004,992.797339327
16948,520,2004,1498.92107863
16949,540,2004,21.6955424994
16950,520,2004,212.733185386
16951,520,2004,655.775699974
16952,540,2004,217.519681524
16953,540,2004,375.051192352
16954,520,2004,95.2773226026
16955,520,2004,2378.3242309
16956,540,2004,25.6514525705
16957,520,2004,139.089544196
16958,520,2004,95.5860870797
16959,540,2004,56.9786356533
16960,520,2004,10.3735059302
16961,540,2004,46.5621909175
16962,540,2004,37.2321984886
16963,520,2004,242.683612076
16964,520,2004,102.62012143
16965,520,2004,397.434281103
16966,520,2004,512.687982207
16967,520,2004,472.413817301
16968,520,2004,2171.32627677
16969,540,2004,34.6201784105
16970,540,2004,464.828526616
16971,520,2004,331.306857434
16972,520,2004,1909.56117651
16973,520,2004,448.095348764
16974,520,2004,166.843034355
16975,520,2004,559.314072322
16976,540,2004,55.0666400336
16977,520,2004,460.62222736
16978,540,2004,66.2698097556
16979,540,2004,55.1948012387
16980,520,2004,147.450186526
16981,540,2004,522.67899697
16982,520,2004,186.232875328
16983,540,2004,50.181169797
16984,520,2004,521.210242138
16985,520,2004,1417.19041754
16986,540,2004,71.346771107
16987,520,2004,260.346378283
16988,520,2004,100.815424592
16989,540,2004,35.941014367
16990,520,2004,2077.20159577
16991,520,2004,211.083633013
16992,540,2004,228.122134625
16993,520,2004,323.22907451
16994,520,2004,141.089561581
16995,520,2004,15.0138261574
16996,520,2004,785.003014275
16997,520,2004,230.694639915
16998,540,2004,62.9473388397
16999,540,2004,205.731016321
17000,520,2004,1998.51580463
17001,540,2004,336.47462929
17002,520,2004,92.5817218132
17003,540,2004,98.9983222632
17004,520,2004,434.110219983
17005,520,2004,189.439837148
17006,520,2004,215.331345669
17007,520,2004,152.164436441
17008,520,2004,166.079016686
17009,540,2004,179.911495663
17010,520,2004,97.4188552018
17011,520,2004,836.221844298
17012,520,2004,1202.6130569
17013,540,2004,49.1638273242
17014,540,2004,62.1833715412
17015,520,2004,101.205726889
17016,520,2004,635.942134846
17017,520,2004,80.0205448527
17018,520,2004,410.472592101
17019,540,2004,101.481013154
17020,540,2004,67.0241997329
17021,540,2004,103.042966068
17022,540,2004,78.4015178902
17023,520,2004,392.339847675
17024,540,2004,55.2239081361
17025,520,2004,963.874343888
17026,520,2004,1661.29742409
17027,520,2004,68.6179110314
17028,520,2004,170.378663845
17029,520,2004,239.485585523
17030,520,2004,3748.21483954
17031,520,2004,108.013308457
17032,520,2004,455.311949375
17033,520,2004,278.098738017
17034,520,2004,122.140473895
17035,520,2004,226.768840214
17036,540,2004,58.2039644899
17037,520,2004,470.777171763
17038,540,2004,112.024870933
17039,520,2004,26.3488682888
17040,540,2004,34.8516856522
17041,520,2004,5035.21370595
17042,540,2004,101.491423797
17043,540,2004,176.329950423
17044,540,2004,555.697337305
17045,520,2004,145.388112225
17046,520,2004,553.369251684
17047,520,2004,32.9061391794
17048,520,2004,118.726154137
17049,540,2004,371.900587388
17050,520,2004,1505.97518929
17051,540,2004,48.3682617544
17052,540,2004,190.168493541
17053,540,2004,88.3378697906
17054,520,2004,257.931731008
17055,540,2004,111.051455318
17056,520,2004,1572.84176536
17057,520,2004,163.854860633
17058,520,2004,847.879519522
17059,520,2004,1213.90081573
17060,540,2004,84.8912901963
17061,540,2004,602.881376569
17062,520,2004,416.919946668
17063,520,2004,320.016356464
17064,520,2004,1627.87709891
17065,520,2004,73.6117109409
17066,520,2004,104.382326103
17067,520,2004,1426.52690435
17068,520,2004,67.8602051462
17069,540,2004,36.0999610448
17070,520,2004,315.898561702
17071,520,2004,1744.75019793
17072,520,2004,176.486975781
17073,520,2004,397.020689032
17074,540,2004,31.2165671512
17075,520,2004,73.8547836422
17076,520,2004,141.953852321
17077,520,2004,19.9970305863
17078,520,2004,165.518211593
17079,520,2004,422.430481006
17080,520,2004,50.6330236889
17081,540,2004,88.215110364
17082,540,2004,332.982917163
17083,540,2004,344.69958861
17084,520,2004,260.270813843
17085,520,2004,496.96447347
17086,520,2004,631.201355124
17087,520,2004,225.509891944
17088,520,2004,2379.12887106
17089,540,2004,25.5296981049
17090,520,2004,2529.12583465
17091,540,2004,33.079732931
17092,520,2004,988.236393249
17093,520,2004,651.135177607
17094,520,2004,543.476855124
17095,520,2004,870.323487624
17096,520,2004,956.368336858
17097,520,2004,437.086353235
17098,520,2004,1127.53484622
17099,520,2004,752.906688933
17100,520,2004,1589.64479175
17101,540,2004,24.5436648979
17102,520,2004,1133.82315692
17103,520,2004,152.791867248
17104,540,2004,24.5693034751
17105,520,2004,749.19774739
17106,520,2004,3100.87690394
17107,520,2004,331.611381186
17108,520,2004,2091.32971959
17109,520,2004,64.9572280242
17110,520,2004,168.709705652
17111,520,2004,33.1766260897
17112,540,2004,28.8977691726
17113,540,2004,46.5437681069
17114,520,2004,59.1202766602
17115,540,2004,442.047941433
17116,520,2004,529.310635018
17117,520,2004,200.679357059
17118,540,2004,12.3123997976
17119,520,2004,906.85344539
17120,520,2004,688.009743073
17121,520,2004,1487.72808459
17122,520,2004,587.732220956
17123,540,2004,17.0196459919
17124,520,2004,1502.16501563
17125,520,2004,160.361258982
