X,Y,BM_Height,Easting,Northing,OBJECTID
-6.58442957298385,55.2086610870956,BM 55.70,290165.47,441091.768,7667
-6.44093257692161,55.2269051047131,BM 55.72,299254.558,443317.462,7668
-6.22011954078407,54.6720593620974,BM 55.72,314875.275,381894.972,7669
-7.91621028150702,54.511352731899,BM 55.75,205475.617,362552.465,7670
-7.92815957644508,54.4723292264646,BM 55.76,204706.097,358207.584,7671
-7.36703534704608,54.727212565122,BM 55.79,240829.816,386762.946,7672
-7.10072868421458,54.4274073064905,BM 55.80,258414.448,353577.474,7673
-6.26186082504013,54.5331443821948,BM 55.80,312565.208,366365.798,7674
-7.64149068941746,54.346346601726,BM 55.82,223363.229,344240.624,7675
-7.76998375537565,54.3533054964333,BM 55.82,215004.503,344980.338,7676
-5.73488941051674,54.3763900868277,BM 55.84,347234.62,349891.781,7677
-7.72981410414858,54.5125217926245,BM 55.86,217548.309,362713.033,7678
-7.84594968853925,54.5128945616248,BM 55.88,210026.141,362731.814,7679
-7.63693787847083,54.3893784876653,BM 55.88,223634.612,349032.238,7680
-5.7408972004908,54.3760563766116,BM 55.93,346845.492,349842.108,7681
-6.63897453635176,54.3477506887256,BM 55.94,288553.768,345192.233,7682
-5.68752323544669,54.2705964577648,BM 55.98,350698.196,338218.426,7683
-6.43440662197469,54.1216493542041,BM 554.65,302413.723,320303.295,7684
-6.43440662197469,54.1216493542041,BM 554.65,302413.723,320303.295,7685
-7.33359712341273,54.7305076777105,BM 56.01,242980.704,387149.714,7686
-7.32998815812901,54.1772236000968,BM 56.02,243799.557,325563.158,7687
-6.12326856170367,54.5194762859719,BM 56.02,321576.442,365075.151,7688
-6.5640173951131,55.128366652437,BM 56.09,291648.814,432180.084,7689
-6.6234476879026,54.7727593416407,BM 56.11,288636.968,392519.061,7690
-5.76914828577285,54.8375655764787,BM 56.13,343378.676,401146.104,7691
-7.67742922738773,54.2181400012353,BM 56.15,221091.377,329958.181,7692
-5.73864603834824,54.5821265986972,BM 56.15,346254.546,372780.294,7693
-7.33506102676888,54.1772050917013,BM 56.17,243468.329,325557.967,7694
-6.56486099997839,55.1432113261451,BM 56.20,291561.027,433831.455,7695
-6.75564432775281,54.6329767855126,BM 56.21,280405.788,376800.393,7696
-6.54950317976665,54.8430522805837,BM 56.21,293233.418,400439.446,7697
-7.65680846963455,54.2258299010564,BM 56.26,222432.396,330820.51,7698
-7.33333091405462,54.1841573539566,BM 56.27,243573.996,326332.888,7699
-7.67211640877994,54.2203158780418,BM 56.29,221436.83,330201.981,7700
-6.24938759150101,54.7579917685681,BM 56.30,312748.599,391412.192,7701
-5.82275418383082,54.3403797298328,BM 56.33,341649.94,345704.186,7702
-7.38910522878506,54.7253849930305,BM 56.35,239409.657,386546.891,7703
-6.35052410150259,54.4018858928718,BM 56.35,307168.646,351618.126,7704
-7.52309754055707,54.7209935460774,BM 56.37,230779.62,385991.075,7705
-7.40762223202274,54.7324101816237,BM 56.39,238209.972,387318.704,7706
-6.45725934763974,55.1201351741934,BM 56.40,298478.569,431409.083,7707
-5.87055376223231,54.7050325190905,BM 56.41,337312.589,386192.727,7708
-6.63841855895179,55.1679887518327,BM 56.43,286817.055,436495.69,7709
-5.70602248439346,54.6504771512679,BM 56.49,348114.954,380455.464,7710
-7.2452523875209,54.9593032266255,BM 56.50,248397.671,412677.208,7711
-6.31736848889366,54.3821434533304,BM 56.50,309374.13,349471.708,7712
-5.64971019682014,54.3502203926432,BM 56.51,352865.719,347160.776,7713
-6.49559312181161,54.3550756125317,BM 56.52,297859.57,346197.046,7714
-6.80905957637375,54.4243478618891,BM 56.54,277349.825,353517.911,7715
-6.25246420939461,54.8241357474039,BM 56.57,312366.988,398769.492,7716
-7.72737196856975,54.3517884347457,BM 56.58,217775.833,344821.357,7717
-6.56160183113055,55.1784246050587,BM 56.58,291688.029,437755.614,7718
-7.86827316829433,54.2989757876331,BM 56.60,208624.91,338916.202,7719
-7.96785557489284,54.3329117968302,BM 56.62,202139.629,342686.219,7720
-7.63192968982441,54.3445312360265,BM 56.65,223986.057,344041.754,7721
-5.83209472652923,54.7273469212574,BM 56.65,339714.516,388752.142,7722
-7.83295222401528,54.4672916257722,BM 56.66,210880.052,357657.316,7723
-7.83295222401528,54.4672916257722,BM 56.66,210880.052,357657.316,7724
-6.92140159516039,54.9642403576485,BM 56.66,269134.538,413498.688,7725
-6.92140159516039,54.9642403576485,BM 56.66,269134.538,413498.688,7726
-6.10131652754469,54.7016145629673,BM 56.69,322449.814,385385.328,7727
-7.32485217204478,54.6611315563788,BM 56.70,243618.393,379432.201,7728
-6.09293256845932,54.7015909453995,BM 56.70,322990.304,385397.356,7729
-6.28390114628832,54.3746229796669,BM 56.71,311568.787,348687.13,7730
-6.67024221707829,54.3318842431241,BM 56.72,286553.917,343387.396,7731
-5.68365175096344,54.6066446732096,BM 56.72,349719.557,375624.728,7732
-7.60512090907635,54.3504362355853,BM 56.73,225725.88,344708.508,7733
-6.68399814298604,55.0706859008976,BM 56.73,284116.787,425608.251,7734
-5.78811332767719,54.4213036625629,BM 56.81,343619.706,354780.307,7735
-5.79358684094021,54.5014142752836,BM 56.82,342984.92,363684.732,7736
-5.70679604071498,54.6055248986567,BM 56.82,348228.418,375451.042,7737
-7.96506283554955,54.3311204465611,BM 56.84,202321.407,342486.902,7738
-7.69174638070493,54.3017613848824,BM 56.84,220116.708,339262.175,7739
-5.74070017147385,54.470753346053,BM 56.84,346520.066,360381.238,7740
-6.91129348589456,54.9717352022221,BM 56.85,269768.969,414343.045,7741
-6.91129252401021,54.9717372776884,BM 56.85,269769.027,414343.277,7742
-6.72438974787059,54.5157363973834,BM 56.86,282660.886,363786.507,7743
-5.76085116531401,54.5110624330484,BM 56.87,345071.075,364825.496,7744
-6.62939260104319,54.9894349994382,BM 56.91,287782.249,416630.713,7745
-6.28359363374384,54.4521394060882,BM 56.92,311378.473,357315.236,7746
-7.60233884304915,54.4141496692267,BM 56.93,225866.732,351801.799,7747
-6.58658101527965,54.9486197533173,BM 56.95,290614.298,412141.902,7748
-6.30999389685878,54.4173518219231,BM 56.96,309759.203,353401.896,7749
-6.8134010306204,55.1621639721694,BM 56.97,275677.629,435643.642,7750
-5.80889860938346,54.4407388310344,BM 56.98,342203.442,356901.077,7751
-5.78850390429349,54.4244924414336,BM 56.98,343583.21,355134.39,7752
-5.75223851845348,54.6569472607295,BM 56.98,345109.356,381079.057,7753
-7.68279004377446,54.2174369516991,BM 56.O2,220742.019,329878.337,7754
-7.69966573349713,54.2631163672157,BM 57.04,219619.468,334958.228,7755
-5.80095471023337,54.4957456397869,BM 57.05,342527.414,363038.914,7756
-7.6625883380001,54.2236301089461,BM 57.09,222056.591,330573.827,7757
-6.43159900029811,55.2295008702649,BM 57.10,299841.92,443619.735,7758
-6.12794600131682,55.1140429271389,BM 57.15,319505.371,431244.808,7759
-6.12794600131682,55.1140429271389,BM 57.15,319505.371,431244.808,7760
-7.69336339579278,54.2971412325198,BM 57.160,220013.674,338747.428,7761
-6.43786588534547,55.1499420451747,BM 57.20,299641.552,434754.568,7762
-6.03866586467348,54.7341464085722,BM 57.23,326386.93,389117.228,7763
-7.35511145321376,54.7210863411442,BM 57.27,241604.325,386087.973,7764
-6.62840159412133,54.3685728719555,BM 57.27,289196.158,347523.182,7765
-6.01570595877282,54.0794069390394,BM 57.27,329919.036,316289.599,7766
-7.8023828881694,54.3653321387797,BM 57.32,212894.106,346312.689,7767
-5.85839635905334,54.3098747317664,BM 57.32,339435.378,342238.261,7768
-7.56842208063456,54.148817577509,BM 57.35,228249.558,322279.811,7769
-6.28197911500399,54.4561466702749,BM 57.36,311472.297,357763.804,7770
-5.76671628428904,54.4961611611287,BM 57.39,344743.935,363155.044,7771
-5.79644919965757,54.4999569996791,BM 57.42,342804.601,363516.737,7772
-7.31514400815349,54.7296026992095,BM 57.43,244170.495,387060.424,7773
-6.92543074951369,55.0153994428633,BM 57.44,268788.95,419189.776,7774
-6.92543074951369,55.0153994428633,BM 57.44,268788.95,419189.776,7775
-7.35812147590918,54.7074262577005,BM 57.47,241424.279,384565.555,7776
-6.04254911777765,54.5342135553487,BM 57.47,326757.131,366857.854,7777
-6.20887408477913,54.5396149098742,BM 57.52,315976.549,367172.051,7778
-8.09602637596918,54.4706117037321,BM 57.55,193822.446,358018.205,7779
-6.25787331538365,54.8212949761734,BM 57.57,312027.229,398444.637,7780
-7.67508544943113,54.2541734147657,BM 57.58,221225.794,333969.862,7781
-5.71920947787357,54.4889247600869,BM 57.60,347847.515,362448.467,7782
-6.96508460871427,54.4162140062802,BM 57.62,267236.267,352452.459,7783
-6.46268592685874,55.2351711785375,BM 57.70,297850.175,444206.887,7784
-6.24521655312276,54.7606581794511,BM 57.70,313009.665,391715.69,7785
-7.79732919959708,54.4481110551643,BM 57.71,213196.054,355528.265,7786
-7.350212777938,54.698911971274,BM 57.71,241942.851,383622.441,7787
-7.73432377178096,54.3635363969581,BM 57.72,217318.866,346127.356,7788
-6.23625999358846,54.5920841941868,BM 57.73,314057.666,372967.19,7789
-6.50771140438648,55.2209637016058,BM 57.77,295019.787,442563.094,7790
-6.59190972235224,54.8391549441677,BM 57.78,290517.975,399950.035,7791
-7.8416000887293,54.4139041565862,BM 57.79,210332.71,351713.084,7792
-6.57028320778787,54.3829004099015,BM 57.82,292940.981,349192.991,7793
-5.93691324293867,54.6358564396614,BM 57.82,333261.987,378365.806,7794
-6.22013866732399,54.8884055147622,BM 57.86,314262.602,405975.447,7795
-6.7507154232979,54.4119185749209,BM 57.87,281161.173,352200.048,7796
-6.31219079859021,54.4591123924425,BM 57.88,309505.159,358046.489,7797
-6.48544451611966,54.3515085296206,BM 57.92,298527.879,345814.151,7798
-6.97437614373674,54.413384959002,BM 57.93,266637.658,352128.73,7799
-6.55424046824652,55.1717240208473,BM 57.95,292172.443,437019.41,7800
-5.95188793820334,54.6165643870489,BM 57.96,332357.828,376190.353,7801
-6.38667364743528,54.1990569038339,BM 57.98,305337.697,328988.788,7802
-6.30307140549507,54.4376248520373,BM 57.98,310154.166,355669.114,7803
-6.22171082653025,54.4158014698907,BM 57.99,315494.086,353370.474,7804
-5.82725970358545,54.8574451127318,BM 58.03,339577.028,403241.296,7805
-5.82725978680369,54.8574453029043,BM 58.03,339577.022,403241.317,7806
-6.08927302293961,55.0948662192296,BM 58.05,322031.23,429177.139,7807
-5.93288289692665,54.6662563261618,BM 58.06,333422.565,381756.878,7808
-6.51016364550081,55.2339167061433,BM 58.07,294832.922,444001.666,7809
-6.82160739550567,54.3290600444686,BM 58.12,276712.809,342897.875,7810
-6.46073164734172,54.8690466992972,BM 58.12,298872.382,403454.618,7811
-6.50863382059294,55.0519741728463,BM 58.12,295363.041,423750.443,7812
-5.83402706704847,54.3325612180925,BM 58.12,340943.64,344811.477,7813
-7.73008490903583,54.2683591410375,BM 58.14,217635.01,335533.802,7814
-6.28853657789647,54.8686448535627,BM 58.14,309927.698,403666.48,7815
-5.83479103069052,54.6029869869963,BM 58.15,339967.8,374906.138,7816
-7.43438045309754,54.1962447795738,BM 58.16,236965.983,327620.782,7817
-6.03979873675339,54.5429878927124,BM 58.19,326907.916,367839.377,7818
-7.66422518475723,54.4608681374579,BM 58.20,221823.939,356981.398,7819
-7.52918964272488,54.7223532576114,BM 58.20,230386.035,386139.787,7820
-6.34892987624973,54.3617248257797,BM 58.20,307376.933,347150.577,7821
-6.3381581837737,54.766066225535,BM 58.20,307013.003,392171.888,7822
-8.01536655513838,54.4966425526249,BM 58.22,199052.74,360911.796,7823
-6.61261949982034,54.8083542028274,BM 58.22,289255.351,396494.956,7824
-6.49800851102234,54.981373096232,BM 58.23,296210.94,415906.052,7825
-6.27375171535905,54.8424874054507,BM 58.27,310948.587,400778.251,7826
-7.3613136054103,54.7125320057561,BM 58.28,241213.34,385132.048,7827
-7.3613136054103,54.7125320057561,BM 58.28,241213.34,385132.048,7828
-5.78925692267735,54.423364513729,BM 58.39,343538.286,355007.328,7829
-7.35961575361415,54.1792459161757,BM 58.45,241862.896,325770.313,7830
-6.70699272176707,54.3177952862164,BM 58.45,284192.061,341774.739,7831
-7.5450639238188,54.6994120074489,BM 58.46,229379.712,383579.193,7832
-5.81489792983035,54.5853083446949,BM 58.46,341314.321,372978.424,7833
-7.75369242057616,54.3025215411259,BM 58.48,216083.56,339330.92,7834
-6.59733293969099,54.3724840022808,BM 58.53,291206.685,347998.262,7835
-6.4582497011806,55.1488387831726,BM 58.53,298344.809,434602.858,7836
-6.46997928045969,54.3032110028593,BM 58.54,299650.054,340460.242,7837
-6.13068355717141,54.5226995276653,BM 58.56,321086.802,365421.108,7838
-6.98591287518768,55.0265956466254,BM 58.58,264901.931,420378.355,7839
-6.56361712080869,55.180340199414,BM 58.66,291555.254,437966.21,7840
-5.93534490736505,54.667042326933,BM 58.67,333261.161,381839.683,7841
-6.61484147235865,54.7573600776244,BM 58.68,289224.653,390815.842,7842
-6.6216447090295,54.7664738945051,BM 58.72,288766.747,391821.692,7843
-6.31504736372032,54.4700996502362,BM 58.72,309290.644,359264.954,7844
-6.19628185801441,54.7126332073779,BM 58.74,316296.889,386450.237,7845
-6.66943884015139,54.9874445988516,BM 58.75,285223.22,416359.637,7846
-6.75203042317207,54.4846568338616,BM 58.76,280932.256,360294.938,7847
-7.41988401754676,54.7372282920223,BM 58.77,237415.625,387848.456,7848
-6.28303826914547,54.4484959258321,BM 58.78,311424.384,356910.591,7849
-6.36239924460459,54.1855897992961,BM 58.79,306956.521,327526.39,7850
-7.68814915851771,54.374276074953,BM 58.81,220315.158,347335.157,7851
-5.88160065628951,54.1555853841248,BM 58.81,338440.787,325021.901,7852
-5.88160065628951,54.1555853841248,BM 58.81,338440.787,325021.901,7853
-6.40800894707701,55.1498472816967,BM 58.84,301545.147,434787.034,7854
-5.74863286578693,54.4363122870734,BM 58.84,346128.498,356531.825,7855
-5.82903354821934,54.8089778746438,BM 58.86,339630.329,397843.48,7856
-6.45205308370228,54.3333617538364,BM 58.87,300743.247,343841.544,7857
-7.59093178234952,54.2847707551598,BM 58.88,226690.965,337404.289,7858
-7.70975641008438,54.5088315589847,BM 58.93,218849.136,362307.424,7859
-6.74338181880976,54.6224254292041,BM 58.94,281218.643,375640.002,7860
-6.13546328081386,54.5245767943102,BM 58.94,320771.81,365621.831,7861
-6.7936136450401,54.4714107679459,BM 58.96,278262.56,358773.516,7862
-7.59191972233284,54.2247787013898,BM 58.97,226665.26,330726.033,7863
-7.68962257107118,54.2555236090717,BM 58.97,220277.637,334115.888,7864
-6.6126662543302,54.7564842670606,BM 58.98,289366.613,390721.122,7865
-6.27726340970101,54.2022644927672,BM 58.98,312468.674,329514.45,7866
-6.09228994329369,54.7013136167479,BM 59.04,323032.566,385367.615,7867
-6.23091012387715,54.3992455160572,BM 59.05,314943.224,351512.764,7868
-7.34830398767863,55.0400176021847,BM 59.10,241712.465,421596.361,7869
-6.8038238922412,54.6262052962969,BM 59.10,277307.459,375992.583,7870
-7.82745436176603,54.3768406003311,BM 59.11,211261.256,347589.474,7871
-5.75381055007188,54.5157326890998,BM 59.13,345510.395,365359.792,7872
-6.33805182349837,54.8095789363059,BM 59.14,306905.009,397015.358,7873
-7.13821352397469,54.4334097487016,BM 59.15,255973.427,354215.197,7874
-6.44580172518237,55.1014938231602,BM 59.17,299255.724,429350.228,7875
-6.37619487384531,54.4159908621377,BM 59.17,305465.482,353149.302,7876
-7.73874007571776,54.5114259532262,BM 59.19,216970.63,362588.86,7877
-5.92200319556248,54.112148482782,BM 59.19,335943.876,320109.483,7878
-7.41375242260892,54.2226446707402,BM 59.20,238287.932,330570.364,7879
-7.41375242260892,54.2226446707402,BM 59.20,238287.932,330570.364,7880
-7.11225943852031,54.4298756551445,BM 59.20,257662.615,353842.735,7881
-6.62227327137657,54.7745496652078,BM 59.20,288708.627,392719.831,7882
-6.59338527984793,54.9403914231504,BM 59.22,290196.754,411217.178,7883
-6.92221340715567,54.9518269054428,BM 59.24,269103.834,412116.021,7884
-6.92221340715567,54.9518269054428,BM 59.24,269103.834,412116.021,7885
-7.62593005592618,54.4405400143555,BM 59.25,224319.457,354731.073,7886
-6.71681256493488,54.5935332663797,BM 59.26,282993.513,372455.012,7887
-7.31617263796781,54.7270855519372,BM 59.27,244106.958,386779.569,7888
-6.05913180026238,54.7152413773622,BM 59.30,325127.016,386976.406,7889
-7.53004812839878,54.3141523736317,BM 59.33,230634.46,340699.573,7890
-7.63636745414563,54.7001960676912,BM 59.34,223492.612,383632.125,7891
-6.20431494867596,54.7354035348641,BM 59.34,315714.337,388971.39,7892
-7.6327973668586,54.708303069787,BM 59.35,223718.058,384535.806,7893
-7.6327973668586,54.708303069787,BM 59.35,223718.058,384535.806,7894
-7.6327973668586,54.708303069787,BM 59.35,223718.058,384535.806,7895
-5.60487846149286,54.3453419292383,BM 59.35,355798.62,346716.025,7896
-5.91283055905688,54.5590217281767,BM 59.37,335070.852,369860.377,7897
-6.60179791684017,54.954538629245,BM 59.38,289626.158,412781.171,7898
-5.78803649699946,54.4659263639452,BM 59.38,343468.615,359746.54,7899
-6.26992053629198,54.85920111159,BM 59.40,311148.735,402644.686,7900
-5.84176277513004,54.3082314644483,BM 59.40,340523.415,342088.392,7901
-7.72340187845918,54.2648295591487,BM 59.48,218071.987,335142.6,7902
-6.48913395993282,54.3471155580336,BM 59.48,298298.484,345320.051,7903
-7.41478355678374,54.8537302803554,BM 59.50,237635.849,400820.392,7904
-6.24588041856463,54.1162698432345,BM 59.50,314754.079,319994.05,7905
-6.08075773406171,54.7044882099544,BM 59.51,323766.255,385741.224,7906
-6.08075608486187,54.7044896213685,BM 59.51,323766.357,385741.384,7907
-6.39138206532397,54.7237812528699,BM 59.53,303695.504,387385.333,7908
-5.81189375867149,54.7303903023081,BM 59.54,341005.176,389131.266,7909
-6.2686854036323,54.1574088870167,BM 59.56,313150.776,324535.878,7910
-6.40456218180218,55.1559049819421,BM 59.56,301749.458,435466.367,7911
-7.46709586553928,54.2959884828535,BM 59.58,234746.838,338706.84,7912
-6.56479844754093,55.1061362031638,BM 59.60,291649.868,429704.42,7913
-6.63299813830712,55.1739005489059,BM 59.60,287149.563,437160.543,7914
-5.75712562095404,54.5139893776597,BM 59.62,345301.937,365158.926,7915
-6.55440915840118,55.1851232540308,BM 59.63,292130.786,438510.769,7916
-6.75995771719477,54.4431516251607,BM 59.66,280499.898,355665.946,7917
-5.82226639658536,54.8668619043699,BM 59.66,339865.038,404299.324,7918
-6.62913494330839,54.861641277891,BM 59.67,288077.421,402405.641,7919
-7.32965404225977,54.7269941486667,BM 59.70,243238.468,386761.009,7920
-6.2373764540833,54.6648232949519,BM 59.70,313782.306,381061.478,7921
-7.37614953058114,54.7248901154009,BM 59.71,240244.902,386499.149,7922
-6.25276607775773,54.3401929933572,BM 59.75,313686.909,344904.834,7923
-6.26761730301688,54.8328027463567,BM 59.80,311369.303,399710.006,7924
-7.23175965163362,54.9408080488553,BM 59.84,249284.618,410627.677,7925
-6.35482592664931,54.3644827245727,BM 59.84,306986.525,347448.57,7926
-7.61454025172936,54.2840149284624,BM 59.89,225153.824,337311.491,7927
-5.78339920205126,54.5119617313903,BM 59.94,343607.793,364879.321,7928
-6.63447822881538,54.663907080972,BM 59.95,288162.977,380388.642,7929
-6.63447822881538,54.663907080972,BM 59.95,288162.977,380388.642,7930
-7.69364806314696,54.2546084745591,BM 59.96,220015.716,334012.874,7931
-6.4498398787024,55.219747087326,BM 59.98,298705.533,442508.013,7932
-5.87477199056771,54.6861444134478,BM 6.00,337104.398,384082.304,7933
-6.03308051539958,55.0550549061675,BM 6.00,325742.947,424845.489,7934
-6.03308051539958,55.0550549061675,BM 6.00,325742.947,424845.489,7935
-7.22159782886866,55.0292612317586,BM 6.01,249826.252,420481.811,7936
-5.79995785231756,54.7176805069123,BM 6.02,341818.328,387740.78,7937
-5.53143367935337,54.6156835025798,BM 6.03,359517.852,376965.606,7938
-5.81743760466206,54.7124578617815,BM 6.07,340710.206,387124.34,7939
-5.92419455259376,54.6290392704077,BM 6.07,334105.545,377631.279,7940
-5.53075785398337,54.473461643507,BM 6.09,360117.543,361139.943,7941
-5.89093249886513,54.5917812065221,BM 6.10,336377.833,373548.624,7942
-6.99759296413212,55.0939502998541,BM 6.12,264047.394,427865.683,7943
-5.97933597188211,55.0061074184879,BM 6.12,329334.522,419495.434,7944
-5.97933597188211,55.0061074184879,BM 6.12,329334.522,419495.434,7945
-6.0423246561037,55.1261235585135,BM 6.12,324930.509,432739.317,7946
-5.92889619716026,54.5774415366582,BM 6.14,333971.27,371879.681,7947
-7.3498313538938,54.9758780881515,BM 6.17,241681.238,414455.109,7948
-5.53105744623393,54.4328083532331,BM 6.17,360256.865,356615.205,7949
-5.96416362830343,54.5782223051188,BM 6.19,331688.587,371899.943,7950
-6.96194843819361,55.1183879569751,BM 6.21,266282.612,430619.406,7951
-6.96194843819361,55.1183879569751,BM 6.21,266282.612,430619.406,7952
-5.69625745988554,54.2515819276294,BM 6.22,350198.398,336083.772,7953
-5.5719402790682,54.6664875940471,BM 6.23,356706.094,382528.271,7954
-5.5719402790682,54.6664875940471,BM 6.23,356706.094,382528.271,7955
-5.5601383984863,54.5356047301782,BM 6.24,357973.373,367989.123,7956
-5.96347559672998,54.9783619095747,BM 6.25,330439.118,416436.714,7957
-5.46755686583991,54.5087674830492,BM 6.28,364072.23,365214.494,7958
-5.52266333310545,54.5994635008928,BM 6.29,360147.974,375180.495,7959
-5.71955829801438,54.3451710942483,BM 6.31,348343.121,346449.64,7960
-5.71955829801438,54.3451710942483,BM 6.31,348343.121,346449.64,7961
-5.93988351224984,54.5891343322807,BM 6.33,333222.746,373160.162,7962
-5.72833732094719,54.2555678250233,BM 6.33,348093.612,336459.556,7963
-6.33865339372902,54.1714101778813,BM 6.34,308543.715,325984.438,7964
-5.86902259429508,54.608160684071,BM 6.34,337738.568,375414.306,7965
-5.93816034562265,54.5995884503729,BM 6.35,333299.975,374326.934,7966
-5.98357997407926,55.0034866275828,BM 6.38,329071.435,419195.889,7967
-5.73149017769291,54.7767993161654,BM 6.40,346016.731,394460.849,7968
-5.84917502017408,54.6290801350318,BM 6.47,338949.491,377781.611,7969
-5.48018060382951,54.428832999712,BM 6.48,363573.394,356289.798,7970
-5.46807637026982,54.5125042838596,BM 6.48,364023.615,365629.125,7971
-6.95349104459962,55.1177282167939,BM 6.50,266823.33,430554.018,7972
-6.95349104459962,55.1177282167939,BM 6.50,266823.33,430554.018,7973
-6.01344818938541,55.0562196100415,BM 6.50,326993.681,425010.623,7974
-6.01344818938541,55.0562196100415,BM 6.50,326993.681,425010.623,7975
-5.47232806390445,54.3856952866625,BM 6.55,364255.231,351507.633,7976
-5.49118876204114,54.3749258811435,BM 6.56,363072.916,350265.39,7977
-5.45156271522784,54.4482067699185,BM 6.57,365352.101,358512.592,7978
-6.66869895471347,55.1340747939568,BM 6.59,284959.531,432683.157,7979
-5.79438664228915,54.7196547050738,BM 6.61,342170.367,387971.771,7980
-5.49490151179064,54.3618379667712,BM 6.66,362883.506,348800.36,7981
-5.48372452529989,54.541871308387,BM 6.68,362893.427,368860.823,7982
-5.87853718762754,54.2278244544765,BM 6.77,338399.333,333067.282,7983
-5.59374250051154,54.5458118323419,BM 6.77,355759.814,369050.078,7984
-5.660047613258,54.5166052481543,BM 6.78,351578.121,365654.88,7985
-5.660047613258,54.5166052481543,BM 6.78,351578.121,365654.88,7986
-6.23274909951742,55.1991706947955,BM 6.85,312578.553,440546.252,7987
-5.89748803187358,54.2278871707334,BM 6.86,337163.426,333037.282,7988
-6.6765959802249,55.1285370704771,BM 6.89,284467.571,432057.122,7989
-5.96858032278989,54.574138466946,BM 6.89,331416.176,371437.161,7990
-5.69705891801643,54.5940599457734,BM 6.89,348899.324,374195.684,7991
-5.9606157609305,54.5861312101041,BM 6.90,331892.417,372786.829,7992
-7.42878224567612,54.8600966874481,BM 6.911,236730.961,401521.695,7993
-6.96062316423062,55.1170358670874,BM 6.93,266369.411,430470.145,7994
-6.96062316423062,55.1170358670874,BM 6.93,266369.411,430470.145,7995
-5.95286473863261,54.5889391002615,BM 6.99,332384.337,373113.908,7996
-7.68862996502671,54.216774297791,BM 60.01,220361.374,329802.878,7997
-7.35201942484253,54.6881578700566,BM 60.03,241837.426,382424.223,7998
-7.35201942484253,54.6881578700566,BM 60.03,241837.426,382424.223,7999
-6.34752351689112,54.8697800230562,BM 60.03,306137.993,403701.876,8000
-6.93451736382235,54.9423561429573,BM 60.05,268331.586,411049.66,8001
-5.69448616632491,54.7845825312607,BM 60.05,348368.852,395404.749,8002
-7.40376076164457,54.8512746139401,BM 60.07,238346.147,400552.993,8003
-6.28844610796986,54.3808588381749,BM 60.07,311256.6,349373.997,8004
-6.26939975879301,54.8376993479322,BM 60.10,311241.311,400252.203,8005
-7.70005051390167,54.2558427952423,BM 60.12,219597.839,334148.476,8006
-6.44493071795452,55.1198179380301,BM 60.12,299265.885,431391.221,8007
-5.68294138771221,54.3401558587414,BM 60.12,350742.218,345969.18,8008
-7.78987810045212,54.2990811722212,BM 60.15,213728.959,338940.325,8009
-5.77553410142398,54.7386824817774,BM 60.16,343317.787,390127.816,8010
-5.67714509780589,54.6337046997443,BM 60.17,350040.294,378650.13,8011
-6.54499543610509,55.0811685157991,BM 60.20,292971.612,426951.254,8012
-5.71375097021131,54.6473971309671,BM 60.23,347627.364,380096.412,8013
-6.41423415394084,55.154488386151,BM 60.27,301136.555,435294.625,8014
-6.26263064208341,54.3530832279384,BM 60.29,313010.023,346323.646,8015
-6.4583332345683,54.3544901237593,BM 60.29,300283.313,346184.231,8016
-6.8248860683051,55.1635973124081,BM 60.33,274942.962,435790.817,8017
-6.45757936604337,55.22227573638,BM 60.36,298206.78,442778.573,8018
-5.71128608128147,54.5033617926278,BM 60.37,348308.592,364071.829,8019
-7.96907778209776,54.5063283451736,BM 60.38,202051.544,361990.349,8020
-7.01309101996125,54.4280627352034,BM 60.38,264101.256,353726.618,8021
-6.28995234601114,54.454592282387,BM 60.38,310959.439,357578.206,8022
-6.74569765323105,54.4118982193125,BM 60.39,281486.987,352203.573,8023
-5.76418969996096,54.5067020080193,BM 60.40,344870.313,364333.342,8024
-6.27456264914914,55.1806153144681,BM 60.42,309967.435,438414.125,8025
-6.07323413017603,54.7063736147951,BM 60.42,324245.417,385964.363,8026
-5.84458556639004,54.3942036035568,BM 60.46,340047.04,351650.632,8027
-7.44314246030251,54.2693291050774,BM 60.50,236329.903,335751.37,8028
-7.06366413218131,54.4198929869744,BM 60.51,260831.128,352772.398,8029
-5.81976504135108,54.4631883783111,BM 60.52,341421.153,359377.626,8030
-6.37992970028396,54.2005834675171,BM 60.56,305773.886,329168.769,8031
-6.72967975864938,54.6491242413018,BM 60.58,282049.912,378627.813,8032
-5.76868108756927,54.4718043216795,BM 60.58,344702.638,360440.319,8033
-7.55317695136653,54.1816764545341,BM 60.59,229222.582,325943.559,8034
-7.55317695136653,54.1816764545341,BM 60.59,229222.582,325943.559,8035
-7.42774890002947,54.2468873559324,BM 60.59,237353.105,333261.362,8036
-7.13407063990698,54.4299036232984,BM 60.61,256247.07,353828.219,8037
-6.61642098335669,54.3628483731947,BM 60.62,289987.306,346901.238,8038
-7.72971237182728,54.3640765733757,BM 60.64,217618.4,346188.627,8039
-7.5218834091325,54.7256226627962,BM 60.64,230854.344,386506.926,8040
-6.2653810200751,55.210067228123,BM 60.64,310470.752,441707.02,8041
-7.761372563341,54.3573140506827,BM 60.65,215562.902,345428.415,8042
-6.21508187229322,54.4217880082872,BM 60.69,315907.499,354047.659,8043
-5.80472925227322,54.515959783885,BM 60.69,342212.671,365280.943,8044
